spatialFrequency, correlation, smoothCorrelation
0.0200589,0.0906967,0.110244
0.0200819,0.0951341,0.109679
0.0201049,0.112003,0.109117
0.0201279,0.117523,0.108557
0.0201509,0.102145,0.107999
0.0201739,0.107375,0.107444
0.0201969,0.0888925,0.106891
0.0202199,0.0995131,0.10634
0.0202429,0.0906473,0.105792
0.0202659,0.0912248,0.105246
0.0202889,0.103204,0.104702
0.0203119,0.0777531,0.104161
0.0203349,0.0810553,0.103622
0.0203579,0.0589707,0.103084
0.0203809,0.0687734,0.102549
0.0204039,0.0697724,0.102017
0.0204269,0.071617,0.101485
0.0204499,0.0854347,0.100956
0.0204729,0.113342,0.10043
0.020496,0.102435,0.0999061
0.020519,0.12058,0.0993842
0.020542,0.0966419,0.0988642
0.020565,0.0948856,0.0983464
0.020588,0.0987125,0.097831
0.020611,0.0843896,0.0973177
0.020634,0.0833475,0.096807
0.020657,0.107718,0.0962981
0.02068,0.0888802,0.0957918
0.020703,0.0656302,0.0952875
0.020726,0.0667246,0.0947857
0.020749,0.0923568,0.0942864
0.020772,0.0882211,0.093789
0.020795,0.092708,0.0932948
0.020818,0.109335,0.0928025
0.020841,0.0789023,0.0923126
0.020864,0.10944,0.0918255
0.020887,0.0924308,0.0913406
0.02091,0.0707933,0.0908582
0.020933,0.0903428,0.0903782
0.020956,0.0975924,0.0899007
0.020979,0.0773166,0.0894258
0.021002,0.10058,0.088953
0.021025,0.0705896,0.0884827
0.021048,0.0825096,0.0880146
0.021071,0.0844827,0.0875491
0.021094,0.0798211,0.0870857
0.021117,0.0767047,0.0866247
0.02114,0.0633541,0.0861662
0.021163,0.0424758,0.0857097
0.0211861,0.0627731,0.0852557
0.0212091,0.0467448,0.0848045
0.0212321,0.0549643,0.0843552
0.0212551,0.0619596,0.0839086
0.0212781,0.0752855,0.083464
0.0213011,0.0817484,0.0830218
0.0213241,0.0771282,0.0825822
0.0213471,0.0582303,0.082145
0.0213701,0.0752024,0.0817105
0.0213931,0.066034,0.0812782
0.0214161,0.0636412,0.0808485
0.0214391,0.0424867,0.0804216
0.0214621,0.050369,0.0799968
0.0214851,0.059136,0.0795749
0.0215081,0.0678135,0.0791552
0.0215311,0.0864718,0.0787384
0.0215541,0.078434,0.0783241
0.0215771,0.0836717,0.0779124
0.0216001,0.0591827,0.0775036
0.0216231,0.0844612,0.0770972
0.0216461,0.0713056,0.0766939
0.0216691,0.0526175,0.0762933
0.0216921,0.049771,0.0758956
0.0217151,0.0743507,0.0755006
0.0217381,0.0917674,0.0751087
0.0217611,0.076379,0.0747194
0.0217841,0.0629204,0.0743333
0.0218071,0.064122,0.07395
0.0218301,0.0758229,0.0735698
0.0218531,0.0778185,0.0731924
0.0218762,0.0750943,0.0728181
0.0218992,0.0764882,0.0724466
0.0219222,0.0713518,0.0720781
0.0219452,0.0645257,0.0717128
0.0219682,0.0666091,0.0713502
0.0219912,0.060365,0.0709905
0.0220142,0.0714539,0.0706337
0.0220372,0.0540635,0.07028
0.0220602,0.0702967,0.0699287
0.0220832,0.0846736,0.0695804
0.0221062,0.0856518,0.0692348
0.0221292,0.0991975,0.068892
0.0221522,0.111521,0.068552
0.0221752,0.0812461,0.0682145
0.0221982,0.0757059,0.0678797
0.0222212,0.0969642,0.0675475
0.0222442,0.0652314,0.0672179
0.0222672,0.0531103,0.066891
0.0222902,0.0634616,0.0665665
0.0223132,0.0769729,0.0662444
0.0223362,0.0722719,0.0659248
0.0223592,0.0776823,0.0656072
0.0223822,0.0849949,0.0652918
0.0224052,0.0899684,0.0649785
0.0224282,0.0686006,0.0646675
0.0224512,0.0567178,0.0643582
0.0224742,0.0631101,0.0640507
0.0224972,0.0486053,0.0637451
0.0225202,0.0527035,0.0634414
0.0225432,0.0637898,0.0631394
0.0225662,0.0452166,0.0628391
0.0225893,0.0565046,0.0625405
0.0226123,0.0395395,0.0622436
0.0226353,0.0564198,0.0619485
0.0226583,0.0644439,0.0616549
0.0226813,0.0804385,0.0613629
0.0227043,0.0592198,0.0610724
0.0227273,0.0481622,0.0607835
0.0227503,0.0576971,0.0604964
0.0227733,0.085262,0.0602106
0.0227963,0.0725377,0.0599265
0.0228193,0.0722495,0.059644
0.0228423,0.067853,0.0593628
0.0228653,0.0901265,0.0590834
0.0228883,0.0758558,0.0588055
0.0229113,0.0635854,0.058529
0.0229343,0.0790161,0.0582541
0.0229573,0.0904627,0.0579806
0.0229803,0.070398,0.0577087
0.0230033,0.0465948,0.0574381
0.0230263,0.0443508,0.0571688
0.0230493,0.0563177,0.0569005
0.0230723,0.0587227,0.0566334
0.0230953,0.0627487,0.0563676
0.0231183,0.0618167,0.0561027
0.0231413,0.0644973,0.0558388
0.0231643,0.0516099,0.0555755
0.0231873,0.0576301,0.0553132
0.0232103,0.0728902,0.0550515
0.0232333,0.0558146,0.0547909
0.0232563,0.0507499,0.0545308
0.0232794,0.063033,0.0542712
0.0233024,0.0578066,0.0540123
0.0233254,0.0567272,0.0537539
0.0233484,0.0419119,0.0534962
0.0233714,0.0216121,0.0532389
0.0233944,0.0490805,0.052982
0.0234174,0.0477078,0.0527254
0.0234404,0.0560261,0.0524691
0.0234634,0.075269,0.0522133
0.0234864,0.0664829,0.0519577
0.0235094,0.0572106,0.0517022
0.0235324,0.0463984,0.0514469
0.0235554,0.025108,0.0511916
0.0235784,0.0391253,0.0509363
0.0236014,0.0229643,0.0506807
0.0236244,0.00896108,0.050425
0.0236474,0.0541989,0.0501691
0.0236704,0.0398448,0.0499126
0.0236934,0.0747177,0.0496555
0.0237164,0.0593894,0.0493983
0.0237394,0.0362615,0.0491405
0.0237624,0.0387244,0.0488819
0.0237854,0.0618533,0.0486229
0.0238084,0.0433642,0.0483632
0.0238314,0.0512717,0.0481031
0.0238544,0.0379579,0.0478418
0.0238774,0.0437476,0.0475802
0.0239004,0.0552304,0.0473178
0.0239234,0.0213136,0.0470546
0.0239464,0.0130458,0.0467906
0.0239695,0.0389831,0.0465258
0.0239925,0.0429788,0.0462603
0.0240155,0.0406741,0.0459938
0.0240385,0.060945,0.0457268
0.0240615,0.0482467,0.045459
0.0240845,0.0414711,0.0451904
0.0241075,0.0427889,0.0449213
0.0241305,0.0160108,0.0446514
0.0241535,0.0298278,0.044381
0.0241765,0.039089,0.0441101
0.0241995,0.0453531,0.0438388
0.0242225,0.0474022,0.0435672
0.0242455,0.0331095,0.0432951
0.0242685,0.0400161,0.0430227
0.0242915,0.0406849,0.0427504
0.0243145,0.028934,0.0424779
0.0243375,0.0592719,0.0422054
0.0243605,0.0724681,0.041933
0.0243835,0.0481755,0.041661
0.0244065,0.0441296,0.041389
0.0244295,0.0379039,0.0411175
0.0244525,0.0265033,0.0408466
0.0244755,0.0354764,0.040576
0.0244985,0.0376569,0.0403062
0.0245215,0.0211992,0.0400369
0.0245445,0.0346848,0.0397683
0.0245675,0.0334264,0.0395008
0.0245905,0.0359203,0.0392341
0.0246135,0.0313677,0.0389682
0.0246365,0.0350343,0.0387034
0.0246596,0.0311775,0.0384396
0.0246826,0.0462096,0.038177
0.0247056,0.047816,0.0379153
0.0247286,0.0309211,0.0376549
0.0247516,0.0243856,0.0373955
0.0247746,0.0401023,0.0371373
0.0247976,0.0426359,0.0368805
0.0248206,0.0420583,0.0366249
0.0248436,0.0371619,0.0363707
0.0248666,0.0423987,0.0361176
0.0248896,0.0308097,0.0358659
0.0249126,0.0343483,0.0356157
0.0249356,0.035987,0.0353672
0.0249586,0.0316896,0.0351197
0.0249816,0.0302372,0.0348739
0.0250046,0.0266965,0.0346296
0.0250276,0.0386385,0.0343869
0.0250506,0.0308223,0.0341457
0.0250736,0.0301,0.0339059
0.0250966,0.0402775,0.0336678
0.0251196,0.0351284,0.0334313
0.0251426,0.0215463,0.0331962
0.0251656,0.0271451,0.0329628
0.0251886,0.0415206,0.0327311
0.0252116,0.0250269,0.0325007
0.0252346,0.0343369,0.032272
0.0252576,0.0257801,0.0320448
0.0252806,0.00996107,0.0318193
0.0253036,0.0310473,0.0315951
0.0253266,0.0271789,0.0313725
0.0253497,0.01899,0.0311517
0.0253727,0.0182364,0.0309324
0.0253957,0.0213031,0.0307149
0.0254187,0.0261985,0.0304991
0.0254417,0.0219732,0.030285
0.0254647,0.0297994,0.0300727
0.0254877,0.0257239,0.029862
0.0255107,0.0293959,0.0296534
0.0255337,0.034859,0.0294466
0.0255567,0.0411404,0.0292415
0.0255797,0.0767895,0.0290384
0.0256027,0.0516441,0.0288373
0.0256257,0.0445033,0.0286383
0.0256487,0.0282686,0.0284411
0.0256717,0.015319,0.0282462
0.0256947,0.0211344,0.028053
0.0257177,0.0291355,0.0278619
0.0257407,0.0387471,0.0276728
0.0257637,0.0384113,0.0274855
0.0257867,0.0439607,0.0273002
0.0258097,0.0441657,0.0271166
0.0258327,0.0482694,0.0269349
0.0258557,0.0494464,0.0267547
0.0258787,0.0349054,0.026576
0.0259017,0.0424881,0.026399
0.0259247,0.00913695,0.0262233
0.0259477,0.00650154,0.026049
0.0259707,0.0156015,0.0258761
0.0259937,0.025823,0.0257044
0.0260167,0.0271156,0.025534
0.0260397,0.0192754,0.0253649
0.0260628,0.00422539,0.0251969
0.0260858,0.0130269,0.0250302
0.0261088,0.0188886,0.0248646
0.0261318,0.0273934,0.0247003
0.0261548,0.0170902,0.0245372
0.0261778,0.0232872,0.0243753
0.0262008,0.0401716,0.0242144
0.0262238,0.0261131,0.0240546
0.0262468,0.0266943,0.0238961
0.0262698,0.0250242,0.0237385
0.0262928,0.00635377,0.023582
0.0263158,0.015352,0.0234265
0.0263388,0.022444,0.0232718
0.0263618,0.0179486,0.0231183
0.0263848,0.0285,0.0229658
0.0264078,0.0133468,0.0228142
0.0264308,0.0021486,0.0226635
0.0264538,0.00936502,0.0225139
0.0264768,0.0140119,0.0223654
0.0264998,0.016292,0.0222179
0.0265228,0.0215568,0.0220714
0.0265458,0.0172085,0.0219259
0.0265688,0.0074425,0.0217814
0.0265918,0.0133517,0.0216383
0.0266148,0.0186353,0.0214962
0.0266378,0.0117272,0.0213553
0.0266608,0.0232752,0.0212157
0.0266838,0.0128322,0.0210775
0.0267068,0.0168487,0.0209406
0.0267298,0.021296,0.0208053
0.0267529,0.0259736,0.0206715
0.0267759,0.0165738,0.0205392
0.0267989,0.0136248,0.0204086
0.0268219,0.0290355,0.0202793
0.0268449,0.0233269,0.0201516
0.0268679,0.0256381,0.0200256
0.0268909,0.0118064,0.0199013
0.0269139,0.0193659,0.0197783
0.0269369,0.0114876,0.019657
0.0269599,0.0247428,0.0195374
0.0269829,0.0139406,0.0194194
0.0270059,0.0126635,0.0193031
0.0270289,0.019207,0.0191884
0.0270519,0.0298726,0.0190755
0.0270749,0.0282648,0.0189644
0.0270979,0.0104734,0.0188551
0.0271209,0.0115838,0.0187474
0.0271439,0.0129033,0.0186417
0.0271669,0.00426894,0.0185378
0.0271899,0.0152979,0.0184356
0.0272129,0.011034,0.0183352
0.0272359,0.005125,0.0182366
0.0272589,0.023801,0.0181399
0.0272819,0.000498497,0.018045
0.0273049,0.013098,0.0179517
0.0273279,0.0148766,0.0178605
0.0273509,0.0189643,0.0177707
0.0273739,0.0264478,0.0176829
0.0273969,0.0325792,0.0175967
0.0274199,0.0282567,0.0175122
0.027443,0.0312818,0.0174294
0.027466,0.0222968,0.0173483
0.027489,-0.00105107,0.0172688
0.027512,0.010675,0.0171909
0.027535,0.0135981,0.0171146
0.027558,0.00828,0.0170399
0.027581,0.00576872,0.0169667
0.027604,0.0215567,0.016895
0.027627,0.0161995,0.0168248
0.02765,0.00487183,0.0167561
0.027673,0.00349196,0.0166889
0.027696,0.0108528,0.0166231
0.027719,-0.000823641,0.0165588
0.027742,-0.0158916,0.0164958
0.027765,0.00613673,0.0164343
0.027788,0.025427,0.016374
0.027811,0.0068415,0.0163151
0.027834,0.0146714,0.0162575
0.027857,0.0193025,0.0162013
0.02788,0.0189087,0.0161462
0.027903,0.0228203,0.0160923
0.027926,0.0253742,0.0160396
0.027949,0.0123212,0.015988
0.027972,0.0153974,0.0159374
0.027995,-0.000738033,0.0158879
0.028018,0.00427348,0.0158393
0.028041,0.0118879,0.0157917
0.028064,0.0268929,0.015745
0.028087,0.0204897,0.0156993
0.02811,-0.00215907,0.0156544
0.0281331,0.00283755,0.0156103
0.0281561,0.0191497,0.0155671
0.0281791,0.0160213,0.0155247
0.0282021,0.00718392,0.0154831
0.0282251,0.0165002,0.0154422
0.0282481,0.0354118,0.0154022
0.0282711,0.0228221,0.015363
0.0282941,-0.00286674,0.0153246
0.0283171,0.0171447,0.0152869
0.0283401,0.0260818,0.0152501
0.0283631,0.024589,0.0152141
0.0283861,0.0305155,0.0151789
0.0284091,0.0174637,0.0151444
0.0284321,-0.00562189,0.0151106
0.0284551,0.000352619,0.0150775
0.0284781,0.0215262,0.0150451
0.0285011,0.031129,0.0150132
0.0285241,0.0130727,0.0149819
0.0285471,-0.0028712,0.0149511
0.0285701,0.0143587,0.0149206
0.0285931,0.0229129,0.0148905
0.0286161,0.0247264,0.0148607
0.0286391,0.0129521,0.0148311
0.0286621,-0.00395427,0.0148015
0.0286851,0.00285951,0.014772
0.0287081,0.00551725,0.0147424
0.0287311,0.0188081,0.0147128
0.0287541,-0.00687677,0.0146829
0.0287771,-0.000296843,0.0146528
0.0288001,-0.00522603,0.0146224
0.0288232,0.00362506,0.0145917
0.0288462,0.00801881,0.0145606
0.0288692,0.0115536,0.014529
0.0288922,0.000243005,0.0144969
0.0289152,-0.00805411,0.0144643
0.0289382,0.0223252,0.014431
0.0289612,0.0167146,0.0143972
0.0289842,0.0195756,0.0143627
0.0290072,0.0302572,0.0143276
0.0290302,0.0363154,0.0142918
0.0290532,0.0325788,0.0142554
0.0290762,0.0377042,0.0142183
0.0290992,0.0347732,0.0141807
0.0291222,0.0197138,0.0141424
0.0291452,0.00757815,0.0141035
0.0291682,0.00347847,0.014064
0.0291912,0.0058499,0.0140239
0.0292142,0.000189413,0.0139832
0.0292372,-0.00301104,0.0139418
0.0292602,-0.00110529,0.0138999
0.0292832,-0.000391032,0.0138573
0.0293062,0.0198602,0.0138142
0.0293292,0.0203014,0.0137704
0.0293522,0.0107974,0.013726
0.0293752,0.0251983,0.0136811
0.0293982,0.00257889,0.0136357
0.0294212,0.01273,0.0135898
0.0294442,0.0382669,0.0135434
0.0294672,0.031221,0.0134966
0.0294902,0.00401169,0.0134494
0.0295132,0.0197711,0.0134019
0.0295363,0.0199691,0.0133542
0.0295593,0.0113147,0.0133062
0.0295823,0.015887,0.013258
0.0296053,0.02814,0.0132096
0.0296283,0.0319954,0.0131611
0.0296513,0.0444782,0.0131125
0.0296743,0.0321711,0.0130639
0.0296973,0.0369959,0.0130153
0.0297203,0.0357378,0.0129667
0.0297433,0.0268812,0.0129182
0.0297663,0.0161964,0.0128698
0.0297893,0.00467909,0.0128214
0.0298123,-0.000886692,0.0127732
0.0298353,0.00597229,0.0127251
0.0298583,-0.000806933,0.0126771
0.0298813,0.00857128,0.0126291
0.0299043,0.0193272,0.0125813
0.0299273,0.0132357,0.0125337
0.0299503,0.0147698,0.0124861
0.0299733,0.0249297,0.0124387
0.0299963,0.0304242,0.0123914
0.0300193,0.00522966,0.0123442
0.0300423,0.0226118,0.0122973
0.0300653,0.0149517,0.0122505
0.0300883,0.0360148,0.0122039
0.0301113,0.0350454,0.0121574
0.0301343,0.0219641,0.0121113
0.0301573,0.0141814,0.0120652
0.0301803,0.013944,0.0120195
0.0302033,0.00391039,0.0119739
0.0302264,0.0219582,0.0119286
0.0302494,0.0153808,0.0118835
0.0302724,0.0140029,0.0118385
0.0302954,-0.00513055,0.0117938
0.0303184,0.0130116,0.0117492
0.0303414,0.00767528,0.0117046
0.0303644,0.0252057,0.0116601
0.0303874,0.0190509,0.0116155
0.0304104,0.0252444,0.0115709
0.0304334,0.0113997,0.0115262
0.0304564,0.0151602,0.0114812
0.0304794,0.018226,0.011436
0.0305024,0.0207302,0.0113904
0.0305254,-0.00642721,0.0113445
0.0305484,-0.00572541,0.0112981
0.0305714,0.00979075,0.0112511
0.0305944,0.00955129,0.0112036
0.0306174,0.0258973,0.0111556
0.0306404,0.00821856,0.0111071
0.0306634,0.00171287,0.0110581
0.0306864,0.0298545,0.0110086
0.0307094,0.0135751,0.0109584
0.0307324,0.00546649,0.0109078
0.0307554,0.00767152,0.0108567
0.0307784,0.00902983,0.0108051
0.0308014,0.0107606,0.0107529
0.0308244,0.0188026,0.0107004
0.0308474,0.0147504,0.0106473
0.0308704,0.0151631,0.0105937
0.0308934,0.00840752,0.0105397
0.0309165,-0.00373027,0.0104852
0.0309395,-0.013383,0.0104302
0.0309625,-0.00447093,0.0103747
0.0309855,-0.0149265,0.0103187
0.0310085,7.62184e-05,0.0102623
0.0310315,0.0191947,0.0102054
0.0310545,0.0108546,0.0101481
0.0310775,0.0124808,0.0100904
0.0311005,0.0149336,0.0100325
0.0311235,0.0127481,0.00997432
0.0311465,-0.00103295,0.0099159
0.0311695,-0.00260533,0.00985724
0.0311925,-0.000363076,0.00979839
0.0312155,0.00554165,0.00973937
0.0312385,0.0367578,0.00968014
0.0312615,0.0419763,0.00962069
0.0312845,0.0318889,0.00956093
0.0313075,0.0115702,0.00950108
0.0313305,-0.00488569,0.0094408
0.0313535,0.0124136,0.00938029
0.0313765,0.00124622,0.00931945
0.0313995,0.0173288,0.00925825
0.0314225,-0.0038244,0.00919665
0.0314455,-0.0221385,0.00913472
0.0314685,-0.0116936,0.00907236
0.0314915,0.0137674,0.00900959
0.0315145,-0.000639305,0.00894645
0.0315375,0.00579417,0.0088828
0.0315605,0.0104698,0.00881876
0.0315835,-0.00295605,0.00875437
0.0316066,0.000574267,0.00868957
0.0316296,0.00142215,0.00862437
0.0316526,0.00157609,0.00855889
0.0316756,0.00461076,0.00849306
0.0316986,0.00239998,0.00842687
0.0317216,0.00663515,0.0083604
0.0317446,0.00288866,0.0082938
0.0317676,0.0126191,0.00822692
0.0317906,-0.00123232,0.00815998
0.0318136,0.00191237,0.00809301
0.0318366,-0.000520794,0.00802611
0.0318596,-0.0027419,0.00795919
0.0318826,0.00333346,0.00789249
0.0319056,-0.00332259,0.0078259
0.0319286,-0.00703023,0.00775942
0.0319516,0.00498173,0.00769325
0.0319746,0.00508216,0.00762742
0.0319976,0.00796886,0.0075619
0.0320206,0.012066,0.00749671
0.0320436,0.00332568,0.00743191
0.0320666,0.00451777,0.00736758
0.0320896,0.00612862,0.00730371
0.0321126,0.00760887,0.00724039
0.0321356,-0.00126869,0.00717757
0.0321586,0.0037148,0.00711531
0.0321816,0.00354784,0.00705364
0.0322046,0.0063369,0.00699259
0.0322276,0.00360438,0.00693229
0.0322506,0.010464,0.00687269
0.0322736,0.00618822,0.00681395
0.0322967,0.00484246,0.00675602
0.0323197,-0.0057752,0.00669913
0.0323427,0.00282824,0.00664322
0.0323657,0.00977231,0.00658843
0.0323887,0.00565514,0.00653474
0.0324117,-0.00878452,0.0064822
0.0324347,0.0145545,0.0064309
0.0324577,0.0191524,0.00638083
0.0324807,0.0207073,0.00633191
0.0325037,0.0255256,0.0062842
0.0325267,0.00301485,0.00623767
0.0325497,0.0203761,0.0061923
0.0325727,0.0081569,0.00614805
0.0325957,-0.00828918,0.00610492
0.0326187,-0.000830111,0.0060628
0.0326417,0.00339285,0.00602167
0.0326647,0.0274457,0.00598145
0.0326877,0.0299103,0.00594211
0.0327107,0.0219107,0.00590365
0.0327337,0.0185129,0.00586589
0.0327567,0.0211139,0.00582888
0.0327797,0.00665652,0.00579254
0.0328027,0.00187809,0.00575682
0.0328257,0.00368128,0.0057217
0.0328487,-0.00348275,0.00568713
0.0328717,-0.00170334,0.00565307
0.0328947,0.00649491,0.00561955
0.0329177,0.00549636,0.00558655
0.0329407,0.0104282,0.00555409
0.0329637,0.00789681,0.00552214
0.0329867,0.00127737,0.00549065
0.0330098,0.0208936,0.00545968
0.0330328,0.0240995,0.00542912
0.0330558,0.0182225,0.00539901
0.0330788,0.014625,0.00536929
0.0331018,0.000135351,0.00534001
0.0331248,0.00137269,0.00531109
0.0331478,0.0198869,0.00528252
0.0331708,0.0196617,0.00525429
0.0331938,0.0202348,0.00522646
0.0332168,0.0110389,0.00519891
0.0332398,-0.00871861,0.0051717
0.0332628,-0.00107204,0.00514483
0.0332858,0.00146469,0.00511831
0.0333088,-0.0019632,0.00509212
0.0333318,-0.00690761,0.00506631
0.0333548,-0.0242816,0.00504085
0.0333778,-0.0214599,0.00501575
0.0334008,-0.0148806,0.0049911
0.0334238,0.00443946,0.00496687
0.0334468,0.0032976,0.00494308
0.0334698,-0.00532614,0.00491969
0.0334928,-0.0102451,0.00489678
0.0335158,-0.0122135,0.00487432
0.0335388,-0.00995369,0.00485223
0.0335618,-0.00426123,0.00483059
0.0335848,0.0177595,0.00480933
0.0336078,0.00610041,0.0047884
0.0336308,0.0111846,0.00476783
0.0336538,0.0119169,0.00474752
0.0336768,0.0321742,0.0047275
0.0336999,0.0122059,0.00470767
0.0337229,0.00223441,0.00468808
0.0337459,-0.0025154,0.00466864
0.0337689,0.00664711,0.00464936
0.0337919,0.0283636,0.00463018
0.0338149,0.0216921,0.00461109
0.0338379,0.00906774,0.00459206
0.0338609,0.00336661,0.00457309
0.0338839,-0.0152811,0.00455408
0.0339069,0.0029825,0.00453509
0.0339299,0.00193903,0.004516
0.0339529,0.00400351,0.00449679
0.0339759,0.0140537,0.00447755
0.0339989,0.0121277,0.00445816
0.0340219,0.0232049,0.00443868
0.0340449,0.0271018,0.00441914
0.0340679,0.0193631,0.00439947
0.0340909,0.0366653,0.00437973
0.0341139,0.0360465,0.00435992
0.0341369,0.00615808,0.00433998
0.0341599,-0.00333068,0.00431991
0.0341829,-0.00690072,0.00429957
0.0342059,-0.00255484,0.0042791
0.0342289,-0.00799597,0.00425836
0.0342519,0.00333249,0.00423738
0.0342749,0.000743244,0.00421618
0.0342979,-0.0187281,0.00419472
0.0343209,-0.0100325,0.00417294
0.0343439,-0.0255403,0.00415084
0.034367,-0.018466,0.00412844
0.03439,-0.000461977,0.00410566
0.034413,0.00791299,0.00408258
0.034436,0.0135596,0.00405924
0.034459,-0.00169734,0.00403565
0.034482,-0.00471868,0.00401186
0.034505,0.00532567,0.00398787
0.034528,-0.0121815,0.00396379
0.034551,-0.000443833,0.00393957
0.034574,0.00398645,0.00391527
0.034597,-0.00635037,0.00389096
0.03462,-0.00118029,0.00386663
0.034643,-0.00029108,0.0038423
0.034666,-0.00144193,0.003818
0.034689,0.000999391,0.00379375
0.034712,0.00218803,0.00376958
0.034735,-0.00498963,0.00374551
0.034758,0.0106628,0.00372157
0.034781,0.0245659,0.00369778
0.034804,0.0152689,0.00367412
0.034827,0.0179638,0.00365068
0.03485,0.00273001,0.00362746
0.034873,-8.39715e-05,0.00360449
0.034896,-0.0208752,0.00358184
0.034919,-0.0153693,0.00355951
0.034942,0.0100522,0.00353758
0.034965,0.00711817,0.00351609
0.034988,0.00694757,0.00349502
0.035011,0.00385613,0.0034745
0.035034,0.0166086,0.00345451
0.035057,0.0240513,0.00343506
0.0350801,0.000823547,0.00341624
0.0351031,-0.00165604,0.00339806
0.0351261,0.00568266,0.00338054
0.0351491,0.0210188,0.00336374
0.0351721,0.00168464,0.00334769
0.0351951,0.00092805,0.00333243
0.0352181,-0.00383463,0.00331802
0.0352411,0.0196422,0.00330449
0.0352641,-0.00177849,0.00329189
0.0352871,-0.00143345,0.00328024
0.0353101,0.00131982,0.00326957
0.0353331,0.0109814,0.00325988
0.0353561,0.0222923,0.00325116
0.0353791,0.0157225,0.00324344
0.0354021,0.0123612,0.0032367
0.0354251,0.00436227,0.00323091
0.0354481,0.0187497,0.00322607
0.0354711,-0.00535991,0.00322212
0.0354941,-0.011359,0.00321902
0.0355171,-0.0182677,0.00321672
0.0355401,-0.0235121,0.00321516
0.0355631,-0.00934612,0.00321429
0.0355861,0.00149897,0.00321407
0.0356091,-0.00551709,0.00321443
0.0356321,-0.0192059,0.00321534
0.0356551,-0.0143569,0.00321676
0.0356781,-0.0241248,0.00321862
0.0357011,-0.0121528,0.00322091
0.0357241,0.00663168,0.00322359
0.0357471,0.00518143,0.00322662
0.0357702,0.004005,0.00322997
0.0357932,0.0060605,0.0032336
0.0358162,0.00134001,0.0032375
0.0358392,-0.00684034,0.00324166
0.0358622,-0.00500524,0.00324609
0.0358852,0.00621407,0.00325079
0.0359082,0.00587134,0.00325581
0.0359312,-0.0101897,0.00326115
0.0359542,0.0240679,0.00326687
0.0359772,-0.000360817,0.00327297
0.0360002,0.0124412,0.00327949
0.0360232,0.00156798,0.00328639
0.0360462,-0.00100113,0.00329372
0.0360692,0.00993504,0.00330146
0.0360922,0.0055545,0.0033096
0.0361152,0.0175281,0.00331817
0.0361382,0.0194489,0.00332716
0.0361612,0.00540109,0.0033366
0.0361842,0.00584642,0.00334645
0.0362072,0.00542363,0.00335678
0.0362302,0.0247393,0.00336761
0.0362532,0.0134747,0.00337896
0.0362762,0.00925623,0.00339084
0.0362992,0.0126984,0.00340334
0.0363222,0.00464548,0.00341645
0.0363452,0.00104319,0.00343028
0.0363682,0.0242865,0.00344486
0.0363912,0.00946464,0.00346024
0.0364142,0.011667,0.00347653
0.0364372,0.0101234,0.00349373
0.0364603,0.018751,0.00351191
0.0364833,0.0215931,0.00353113
0.0365063,0.00276978,0.0035514
0.0365293,-0.00588952,0.00357273
0.0365523,-0.0137944,0.0035951
0.0365753,-0.00938074,0.00361852
0.0365983,-0.0188387,0.00364299
0.0366213,-0.0219007,0.00366847
0.0366443,-0.0145044,0.00369494
0.0366673,-0.0135126,0.00372239
0.0366903,-0.00776083,0.00375078
0.0367133,-0.0103444,0.00378004
0.0367363,0.00392069,0.00381017
0.0367593,0.0115883,0.00384103
0.0367823,0.0220706,0.00387263
0.0368053,0.00603829,0.0039048
0.0368283,-0.00689373,0.00393754
0.0368513,0.00240866,0.00397069
0.0368743,-0.00120184,0.00400425
0.0368973,-0.0107758,0.00403815
0.0369203,-0.00818261,0.00407226
0.0369433,-0.00909653,0.00410657
0.0369663,0.0092518,0.00414103
0.0369893,0.00579453,0.00417551
0.0370123,0.00189747,0.00421
0.0370353,0.00466283,0.00424444
0.0370583,0.0112286,0.00427872
0.0370813,0.0147808,0.00431288
0.0371043,0.0215362,0.00434675
0.0371273,0.000759346,0.00438036
0.0371503,0.00591609,0.00441357
0.0371734,-0.00323605,0.00444645
0.0371964,-0.000893075,0.00447886
0.0372194,0.00104263,0.00451083
0.0372424,-0.000982215,0.00454235
0.0372654,0.0229558,0.00457339
0.0372884,0.0175143,0.00460394
0.0373114,-0.00297479,0.00463402
0.0373344,-0.00645363,0.00466364
0.0373574,-0.00540647,0.00469275
0.0373804,0.00277189,0.00472138
0.0374034,0.0054764,0.00474955
0.0374264,0.0173092,0.00477719
0.0374494,0.0244824,0.00480432
0.0374724,0.0151339,0.00483098
0.0374954,0.0149275,0.0048571
0.0375184,-0.00918262,0.00488262
0.0375414,-0.00675554,0.00490754
0.0375644,0.00385659,0.00493175
0.0375874,-0.00481199,0.00495533
0.0376104,-0.00309545,0.00497817
0.0376334,0.000351263,0.00500033
0.0376564,0.00601797,0.00502173
0.0376794,0.0128729,0.00504243
0.0377024,-0.0018725,0.00506241
0.0377254,-0.00668594,0.00508169
0.0377484,-0.00538887,0.00510023
0.0377714,0.00219892,0.00511815
0.0377944,-0.000882716,0.00513548
0.0378174,-0.00894241,0.00515214
0.0378404,0.00491459,0.00516819
0.0378635,0.0202051,0.00518366
0.0378865,0.0207579,0.00519853
0.0379095,0.0135808,0.00521281
0.0379325,0.00491256,0.0052264
0.0379555,0.00439428,0.00523938
0.0379785,0.0171978,0.00525165
0.0380015,0.015087,0.00526332
