spatialFrequency, correlation, smoothCorrelation
0.0258568,0.0256049,0.0162456
0.0258874,0.0140536,0.016069
0.025918,0.0248016,0.0158956
0.0259486,0.0552832,0.0157257
0.0259792,0.0565051,0.0155592
0.0260098,0.0437205,0.0153962
0.0260404,0.0465304,0.015237
0.026071,0.031298,0.0150814
0.0261016,0.0287821,0.0149298
0.0261322,0.0207196,0.0147821
0.0261628,0.0225433,0.0146385
0.0261934,0.0152725,0.014499
0.026224,0.0140541,0.0143637
0.0262546,0.0327903,0.0142327
0.0262852,0.0242439,0.0141058
0.0263158,0.0297673,0.013983
0.0263464,0.0140036,0.0138644
0.026377,0.0143087,0.0137498
0.0264076,0.00241133,0.0136391
0.0264382,0.0222127,0.0135323
0.0264688,0.0140586,0.013429
0.0264994,0.0192063,0.0133292
0.02653,0.0110142,0.0132328
0.0265606,-0.0100981,0.0131394
0.0265912,-0.00278662,0.0130489
0.0266218,0.00430321,0.012961
0.0266524,0.0147339,0.0128754
0.026683,0.011763,0.0127918
0.0267136,-0.00343268,0.0127102
0.0267442,-0.00883452,0.0126301
0.0267748,0.00406959,0.0125512
0.0268054,0.00210915,0.0124734
0.026836,0.0149291,0.0123962
0.0268666,0.000817398,0.0123195
0.0268972,0.000271796,0.0122428
0.0269278,0.0230438,0.0121659
0.0269584,0.00196675,0.0120886
0.026989,0.00540353,0.0120105
0.0270196,-0.00522841,0.0119318
0.0270502,0.0019587,0.011852
0.0270808,0.0243418,0.0117713
0.0271114,0.033649,0.0116894
0.027142,0.0384492,0.0116064
0.0271726,0.0251472,0.0115224
0.0272032,-0.0020538,0.0114375
0.0272338,-0.00209231,0.0113517
0.0272644,0.00216781,0.0112651
0.027295,0.00243294,0.0111776
0.0273256,0.00706822,0.0110896
0.0273562,0.0103213,0.0110012
0.0273868,0.0101149,0.0109123
0.0274174,0.00565682,0.0108233
0.027448,-0.00372192,0.010734
0.0274786,0.0105866,0.0106447
0.0275092,0.029679,0.0105551
0.0275398,0.0259209,0.0104653
0.0275704,0.019197,0.0103752
0.027601,0.0127695,0.0102846
0.0276316,-0.00588948,0.0101933
0.0276622,-0.00612326,0.0101012
0.0276928,0.00112603,0.0100081
0.0277234,-0.0262444,0.00991396
0.027754,-0.0296847,0.00981866
0.0277846,-0.034836,0.00972221
0.0278152,-0.00424611,0.00962463
0.0278458,0.0139923,0.00952606
0.0278764,0.00286745,0.00942671
0.027907,-0.0020778,0.00932676
0.0279376,-0.00873436,0.00922631
0.0279682,-0.02579,0.00912553
0.0279988,0.00181753,0.00902452
0.0280294,-0.0102018,0.00892336
0.02806,0.00882936,0.00882212
0.0280906,-0.00244314,0.00872078
0.0281212,-0.013696,0.00861938
0.0281518,-0.0177402,0.00851787
0.0281824,0.00667848,0.00841629
0.028213,0.017054,0.00831458
0.0282436,0.00565462,0.00821275
0.0282742,-0.00533959,0.00811076
0.0283048,0.00728369,0.00800856
0.0283354,0.0160662,0.00790614
0.028366,0.00956967,0.00780348
0.0283966,-0.00402705,0.00770061
0.0284272,0.0138317,0.00759761
0.0284578,0.0071542,0.0074946
0.0284884,0.0107718,0.00739173
0.028519,-0.00333101,0.00728918
0.0285496,-0.0125801,0.00718709
0.0285802,-0.00280531,0.00708571
0.0286108,0.00742523,0.00698521
0.0286414,0.0111294,0.0068859
0.028672,0.0119226,0.00678809
0.0287026,0.0298995,0.00669207
0.0287332,0.0421705,0.00659811
0.0287638,0.0427448,0.00650646
0.0287944,0.00922063,0.00641735
0.028825,-0.0011248,0.00633096
0.0288556,0.0130526,0.00624748
0.0288862,0.0198746,0.00616705
0.0289168,0.011394,0.00608983
0.0289474,0.00557201,0.00601579
0.028978,-0.0115067,0.00594497
0.0290086,-0.00930823,0.00587736
0.0290392,0.00284387,0.00581294
0.0290698,0.0307427,0.00575155
0.0291004,0.0404768,0.00569313
0.029131,0.0498672,0.00563757
0.0291616,0.0455,0.0055848
0.0291922,0.0240248,0.00553474
0.0292228,0.00456994,0.0054874
0.0292534,0.00991608,0.00544279
0.029284,0.0121724,0.00540088
0.0293146,0.00438862,0.00536164
0.0293452,0.0127978,0.005325
0.0293758,0.00468048,0.00529093
0.0294064,-0.00561042,0.00525935
0.029437,-0.00497806,0.00523019
0.0294676,0.018743,0.00520347
0.0294982,0.0335518,0.00517908
0.0295288,0.0245932,0.00515705
0.0295594,0.0106785,0.00513726
0.02959,0.00245898,0.00511969
0.0296206,0.0100028,0.00510424
0.0296512,0.00191047,0.00509093
0.0296818,0.0107783,0.00507972
0.0297124,0.0288212,0.00507053
0.029743,0.0046636,0.0050634
0.0297736,0.00741489,0.0050582
0.0298042,0.00501602,0.00505478
0.0298348,0.0210793,0.0050531
0.0298654,0.0169194,0.00505303
0.029896,0.0205446,0.00505434
0.0299266,0.0175302,0.00505688
0.0299572,0.0125654,0.00506046
0.0299878,0.0146956,0.00506491
0.0300184,0.0168805,0.00507
0.030049,0.0180951,0.00507557
0.0300796,0.0120091,0.00508142
0.0301102,0.00971942,0.00508736
0.0301408,0.0125104,0.00509323
0.0301714,0.00764284,0.00509893
0.030202,0.0160755,0.00510431
0.0302326,-0.00585138,0.00510927
0.0302632,-0.0120339,0.00511364
0.0302938,-0.0223287,0.00511736
0.0303244,-0.0312886,0.00512032
0.030355,-0.000768226,0.00512262
0.0303856,0.0087434,0.00512423
0.0304162,0.00538401,0.00512508
0.0304468,-0.011071,0.0051253
0.0304774,-0.0240421,0.00512486
0.030508,-0.0218446,0.00512372
0.0305386,-0.00865687,0.00512183
0.0305692,-0.00801878,0.0051192
0.0305998,-0.0286121,0.00511576
0.0306304,-0.0168153,0.0051113
0.030661,0.000174072,0.00510572
0.0306916,0.0030972,0.00509882
0.0307222,0.0027547,0.00509043
0.0307528,-0.0071728,0.00508042
0.0307834,0.0119773,0.00506861
0.030814,0.0142462,0.00505498
0.0308446,0.015197,0.00503944
0.0308752,0.0116636,0.0050219
0.0309058,0.00215522,0.00500238
0.0309364,0.000750735,0.00498083
0.030967,-0.0176723,0.00495725
0.0309976,-0.0276737,0.00493156
0.0310282,-0.0252118,0.0049038
0.0310588,-0.0258227,0.00487401
0.0310894,-0.0376361,0.00484227
0.03112,-0.0377102,0.00480863
0.0311506,-0.0214452,0.00477315
0.0311812,-0.0103284,0.00473586
0.0312118,0.000405531,0.00469681
0.0312424,0.00479564,0.00465604
0.031273,-0.00153296,0.00461367
0.0313036,-0.0169883,0.0045698
0.0313342,0.00500247,0.00452462
0.0313648,0.00034038,0.00447839
0.0313953,0.00258359,0.00443139
0.0314259,0.0153432,0.00438398
0.0314565,0.0251721,0.00433653
0.0314871,0.0246497,0.00428941
0.0315177,0.000784543,0.00424298
0.0315483,-0.00365547,0.00419764
0.0315789,0.0165125,0.0041537
0.0316095,0.0232577,0.00411149
0.0316401,0.0222234,0.00407127
0.0316707,0.022761,0.00403325
0.0317013,0.0303598,0.00399752
0.0317319,0.0191057,0.00396422
0.0317625,0.0169122,0.00393334
0.0317931,0.00246048,0.00390477
0.0318237,-0.0189292,0.00387846
0.0318543,-0.00206312,0.00385431
0.0318849,0.0150055,0.00383214
0.0319155,0.017142,0.00381187
0.0319461,0.0190743,0.00379342
0.0319767,0.00516655,0.00377667
0.0320073,0.00706174,0.00376151
0.0320379,0.00289365,0.00374789
0.0320685,-0.00154225,0.00373582
0.0320991,-0.00312249,0.00372523
0.0321297,-0.0100397,0.00371607
0.0321603,-0.00318841,0.00370836
0.0321909,0.00866469,0.00370204
0.0322215,0.0263457,0.0036971
0.0322521,0.0254958,0.00369342
0.0322827,0.0171107,0.00369098
0.0323133,0.0237302,0.00368977
0.0323439,-0.00428492,0.0036898
0.0323745,0.0020961,0.00369105
0.0324051,0.000129739,0.00369354
0.0324357,0.0109026,0.00369723
0.0324663,0.00448041,0.00370206
0.0324969,0.00636446,0.00370796
0.0325275,0.0120825,0.00371483
0.0325581,0.00294704,0.00372258
0.0325887,-0.002811,0.00373106
0.0326193,0.00196687,0.00374008
0.0326499,0.0110639,0.00374946
0.0326805,0.0229476,0.00375903
0.0327111,0.0153079,0.00376864
0.0327417,0.000323572,0.00377813
0.0327723,0.00819061,0.00378732
0.0328029,0.00777922,0.00379606
0.0328335,0.00270114,0.00380418
0.0328641,0.00802289,0.0038115
0.0328947,-0.00201219,0.00381788
0.0329253,-0.0262801,0.00382317
0.0329559,-0.00998305,0.00382726
0.0329865,0.0159764,0.00383
0.0330171,0.0188306,0.00383126
0.0330477,0.0100378,0.00383091
0.0330783,0.00131446,0.00382886
0.0331089,0.0116204,0.00382498
0.0331395,0.0275819,0.0038192
0.0331701,0.0196578,0.00381137
0.0332007,0.02857,0.00380145
0.0332313,0.0386694,0.00378929
0.0332619,0.0374846,0.00377487
0.0332925,0.024711,0.00375815
0.0333231,0.0132104,0.00373907
0.0333537,0.0213161,0.00371774
0.0333843,0.023597,0.00369398
0.0334149,0.0248156,0.003668
0.0334455,0.0261074,0.00363974
0.0334761,0.0253783,0.0036092
0.0335067,0.0229351,0.00357638
0.0335373,0.0149212,0.00354131
0.0335679,0.000736278,0.00350397
0.0335985,0.000245068,0.00346441
0.0336291,-0.0161899,0.00342271
0.0336597,-0.0293008,0.00337883
0.0336903,-0.0330946,0.00333282
0.0337209,-0.0455423,0.00328457
0.0337515,-0.0436499,0.0032341
0.0337821,-0.0356704,0.00318138
0.0338127,-0.0330536,0.0031264
0.0338433,-0.0238868,0.0030692
0.0338739,-0.00612239,0.00300971
0.0339045,0.00217418,0.00294815
0.0339351,-0.00552847,0.00288456
0.0339657,0.0101227,0.00281919
0.0339963,0.00571711,0.0027521
0.0340269,-0.00638015,0.00268361
0.0340575,-0.00423432,0.00261377
0.0340881,0.000751603,0.00254283
0.0341187,-0.00109083,0.00247104
0.0341493,-0.00125138,0.00239857
0.0341799,-0.0168446,0.00232533
0.0342105,-0.0244851,0.00225144
0.0342411,-0.035838,0.00217693
0.0342717,-0.0237686,0.00210175
0.0343023,0.00355801,0.00202578
0.0343329,0.00802636,0.00194892
0.0343635,0.0159218,0.00187116
0.0343941,0.0525848,0.00179232
0.0344247,0.0529756,0.00171246
0.0344553,0.0490672,0.0016316
0.0344859,0.0376321,0.00154964
0.0345165,0.0312503,0.00146673
0.0345471,0.0196648,0.00138279
0.0345777,0.0212629,0.00129802
0.0346083,0.0199482,0.00121243
0.0346389,0.00746406,0.00112607
0.0346695,-0.0131264,0.00103916
0.0347001,-0.0161518,0.000951782
0.0347307,-0.0285448,0.000863969
0.0347613,-0.0258881,0.000775933
0.0347919,-0.0156214,0.000687666
0.0348225,-0.0279073,0.000599325
0.0348531,-0.0336953,0.00051111
0.0348837,-0.018191,0.000423335
0.0349143,-0.0249007,0.000336088
0.0349449,-0.0156334,0.000249818
0.0349755,-0.0131386,0.00016474
0.0350061,-0.0335901,8.10549e-05
0.0350367,-0.0202393,-9.53674e-07
0.0350673,0.0180813,-8.11219e-05
0.0350979,0.0253709,-0.000159293
0.0351285,0.0160417,-0.000235245
0.0351591,0.00607913,-0.000308871
0.0351897,0.008311,-0.000380054
0.0352203,0.0208345,-0.000448633
0.0352509,0.0343091,-0.000514578
0.0352815,0.00929503,-0.000577725
0.0353121,-0.00155478,-0.000638075
0.0353427,-0.00687594,-0.000695582
0.0353733,0.00536259,-0.00075021
0.0354039,0.00567468,-0.000801828
0.0354345,0.00260015,-0.000850432
0.0354651,-0.00658413,-0.000895899
0.0354957,-0.00712505,-0.000938088
0.0355263,-0.0117535,-0.000976935
0.0355569,-0.0206939,-0.00101234
0.0355875,0.00341296,-0.00104429
0.0356181,0.00604303,-0.00107275
0.0356487,-0.0135673,-0.00109771
0.0356793,-0.0130327,-0.00111916
0.0357099,-0.0104904,-0.00113705
0.0357405,0.000210549,-0.00115137
0.0357711,0.00820153,-0.00116212
0.0358017,-0.00457602,-0.00116931
0.0358323,0.00203983,-0.00117292
0.0358629,0.0109654,-0.00117296
0.0358935,0.00767314,-0.00116947
0.0359241,-0.00414673,-0.00116244
0.0359547,0.0153637,-0.00115188
0.0359853,0.0157909,-0.0011378
0.0360159,0.00397471,-0.00112017
0.0360465,0.00721123,-0.001099
0.0360771,0.00720663,-0.00107433
0.0361077,-0.00464255,-0.00104624
0.0361383,-0.00393103,-0.00101485
0.0361689,0.00217732,-0.0009803
0.0361995,-0.00175666,-0.000942721
0.0362301,-0.012119,-0.000902247
0.0362607,-0.00294105,-0.000859031
0.0362913,-0.00759665,-0.00081324
0.0363219,0.00159109,-0.000765049
0.0363525,0.00894525,-0.000714565
0.0363831,0.0137446,-0.000661939
0.0364137,0.00309259,-0.000607271
0.0364443,-0.00596394,-0.000550641
0.0364749,-0.0162022,-0.000492124
0.0365055,0.00300703,-0.000431759
0.0365361,0.00611134,-0.000369594
0.0365667,0.0110138,-0.000305686
0.0365973,0.0112641,-0.000239968
0.0366279,0.00101273,-0.000172451
0.0366585,0.00262062,-0.000102948
0.0366891,-0.00187821,-3.14228e-05
0.0367197,-0.0145957,4.23566e-05
0.0367503,-0.0239342,0.000118434
0.0367809,-0.015928,0.000197068
0.0368115,0.00223784,0.000278376
0.0368421,-0.0107746,0.000362486
0.0368727,-0.0124804,0.000449412
0.0369033,0.00713814,0.000539221
0.0369339,0.0254515,0.000631817
0.0369645,0.0246925,0.000727132
0.0369951,0.0151147,0.000825144
0.0370257,0.00397589,0.000925481
0.0370563,-0.0127474,0.00102795
0.0370869,-0.0244295,0.00113244
0.0371175,-0.00572714,0.00123876
0.0371481,-0.00638158,0.00134663
0.0371787,-0.0419932,0.00145584
0.0372093,-0.0678639,0.00156654
0.0372399,-0.048979,0.0016782
0.0372705,-0.0283895,0.00179096
0.0373011,-0.0378443,0.00190461
0.0373317,-0.0378483,0.00201885
0.0373623,-0.0349025,0.00213356
0.0373929,-0.0329092,0.00224847
0.0374235,-0.00343481,0.00236346
0.0374541,0.0199854,0.00247805
0.0374847,0.0216639,0.00259209
0.0375153,0.00780038,0.00270507
0.0375459,0.0173014,0.0028168
0.0375765,0.0168815,0.00292684
0.0376071,0.0357802,0.00303496
0.0376377,0.029998,0.00314081
0.0376683,0.0202303,0.00324419
0.0376989,0.014088,0.00334504
0.0377295,0.00633658,0.00344306
0.0377601,0.00274479,0.00353809
0.0377907,0.000548241,0.00362995
0.0378213,-0.00318611,0.0037187
0.0378519,0.00847921,0.00380415
0.0378825,0.0178866,0.00388619
0.0379131,0.0186085,0.00396468
0.0379437,0.0201879,0.00403973
0.0379743,0.01719,0.00411089
0.0380049,0.0210133,0.00417858
0.0380355,0.00416315,0.00424242
0.0380661,-0.00941693,0.00430252
0.0380967,0.00149892,0.00435875
0.0381273,-0.00408918,0.00441119
0.0381579,-0.0151369,0.00445992
0.0381885,-0.0194793,0.00450495
0.0382191,-0.00966671,0.00454628
0.0382497,-0.000319139,0.00458388
0.0382803,0.00144118,0.00461793
0.0383109,-0.00376145,0.00464833
0.0383415,0.0111676,0.00467508
0.0383721,0.0154674,0.00469835
0.0384027,0.011358,0.00471807
0.0384333,0.0129305,0.00473457
0.0384639,0.0117582,0.00474779
0.0384945,0.00749142,0.00475774
0.0385251,0.0169555,0.00476477
0.0385557,0.0134521,0.00476888
0.0385863,0.00907433,0.00477026
0.0386169,-0.00836612,0.00476903
0.0386475,-0.0111889,0.00476545
0.0386781,-0.0082049,0.00475979
0.0387087,0.00716149,0.00475217
0.0387393,0.0124735,0.00474289
0.0387699,0.0133621,0.00473216
0.0388005,0.00790045,0.00472026
0.0388311,0.0135328,0.00470749
0.0388617,0.0170681,0.00469407
0.0388923,0.00685951,0.00468031
0.0389229,-0.00300916,0.00466647
0.0389535,0.00214887,0.00465282
0.0389841,0.0203066,0.00463961
0.0390147,0.0307935,0.00462702
0.0390453,0.0228025,0.00461524
0.0390759,0.0266549,0.00460437
0.0391065,0.0230889,0.00459441
0.0391371,0.0171776,0.00458543
0.0391677,0.0114605,0.00457736
0.0391983,0.0111752,0.00457019
0.0392289,0.0181435,0.00456384
0.0392595,0.0347819,0.00455821
0.0392901,0.0248084,0.00455323
0.0393207,0.016144,0.00454879
0.0393513,0.0236426,0.00454482
0.0393819,0.0259635,0.00454121
0.0394125,0.0271824,0.00453783
0.0394431,0.0334469,0.00453455
0.0394737,0.021747,0.00453137
0.0395043,0.0139543,0.00452798
0.0395349,0.0227312,0.00452445
0.0395655,0.0164923,0.0045206
0.0395961,0.0180625,0.00451631
0.0396267,0.0177091,0.00451159
0.0396573,0.0295832,0.00450638
0.0396879,0.0303455,0.00450034
0.0397185,0.0187151,0.0044937
0.0397491,0.0145631,0.00448623
0.0397797,0.0138802,0.00447801
0.0398103,0.00544078,0.00446893
0.0398409,0.000451235,0.00445905
0.0398715,0.00398139,0.00444841
0.0399021,-0.0146691,0.00443685
0.0399327,-0.0125992,0.00442427
0.0399633,0.0132536,0.00441064
0.0399939,0.00104182,0.00439587
0.0400245,-0.0153609,0.00437975
0.0400551,-0.00867266,0.00436236
0.0400857,0.00728806,0.00434363
0.0401163,0.00361879,0.00432347
0.0401469,0.00209308,0.00430222
0.0401775,0.0188434,0.0042799
0.0402081,0.0149617,0.00425678
0.0402387,0.0161447,0.00423282
0.0402693,0.00642588,0.00420848
0.0402999,0.00390556,0.00418366
0.0403305,-0.00453839,0.00415876
0.0403611,-0.00691037,0.00413374
0.0403917,-0.021825,0.00410868
0.0404223,-0.0146832,0.0040837
0.0404529,0.00346222,0.0040587
0.0404835,0.00857117,0.0040337
0.0405141,0.0113515,0.00400853
0.0405447,-0.0139068,0.00398308
0.0405753,-0.0177157,0.00395714
0.0406059,-0.0147282,0.0039305
0.0406365,-0.00672438,0.00390297
0.0406671,-0.0189305,0.00387442
0.0406977,-0.0307729,0.00384476
0.0407283,-0.0273629,0.00381386
0.0407589,-0.0307714,0.00378161
0.0407895,-0.0241739,0.00374815
0.0408201,-0.0293711,0.00371339
0.0408507,-0.0239417,0.00367733
0.0408813,-0.0313982,0.00364019
0.0409119,-0.0419272,0.00360202
0.0409425,-0.0407338,0.00356293
0.0409731,-0.0289349,0.00352308
0.0410037,-0.0135849,0.00348253
0.0410343,0.00500005,0.00344139
0.0410649,0.00589819,0.00339977
0.0410955,0.00323749,0.00335787
0.0411261,0.00914252,0.00331591
0.0411567,0.0226366,0.00327415
0.0411873,0.0276049,0.00323284
0.0412179,0.0197494,0.00319224
0.0412485,0.0041014,0.00315259
0.0412791,-0.00143882,0.00311407
0.0413097,-0.00980333,0.00307687
0.0413403,-0.0111794,0.00304115
0.0413709,-0.0122563,0.00300698
0.0414015,-0.00293056,0.00297443
0.0414321,-0.0102444,0.00294351
0.0414627,-0.0141157,0.00291425
0.0414933,-0.0151487,0.00288665
0.0415239,-0.00795543,0.0028607
0.0415545,-0.00213967,0.00283652
0.0415851,-0.00320171,0.00281409
0.0416157,-0.00530347,0.00279356
0.0416463,0.0102289,0.00277499
0.0416769,0.0238988,0.00275858
0.0417075,0.02185,0.00274444
0.0417381,0.0126642,0.00273257
0.0417687,0.0130715,0.0027232
0.0417993,0.016149,0.00271636
0.0418299,0.025831,0.00271197
0.0418605,0.0383393,0.0027102
0.0418911,0.031067,0.00271087
0.0419217,0.0356039,0.00271391
0.0419523,0.034283,0.00271928
0.0419829,0.0342178,0.00272667
0.0420135,0.0340278,0.00273602
0.0420441,0.00802696,0.00274692
0.0420747,0.00324826,0.00275934
0.0421053,-0.0109592,0.00277273
0.0421359,-0.0204975,0.00278698
0.0421665,-0.0165358,0.00280145
0.0421971,-0.0189685,0.00281596
0.0422277,-0.0121517,0.00283001
0.0422583,-0.0170743,0.00284357
0.0422889,-0.0163512,0.00285646
0.0423195,-0.005963,0.00286826
0.0423501,0.00574674,0.00287887
0.0423807,0.00723284,0.00288817
0.0424113,0.00898891,0.0028959
0.0424419,0.0023779,0.00290196
0.0424725,0.0136331,0.00290621
0.0425031,0.0181471,0.0029084
0.0425337,0.0128493,0.0029085
0.0425643,0.0127109,0.00290627
0.0425949,0.0152407,0.00290167
0.0426255,0.0137218,0.00289451
0.0426561,0.0024113,0.00288482
0.0426867,0.00832019,0.0028725
0.0427173,0.0209711,0.00285758
0.0427479,0.0264517,0.00284002
0.0427785,0.0157331,0.00281986
0.0428091,0.0202546,0.00279711
0.0428397,0.0156116,0.00277181
0.0428703,0.0227496,0.00274404
0.0429009,0.00511412,0.00271377
0.0429315,-0.0053904,0.00268114
0.0429621,-0.0169335,0.0026461
0.0429927,-0.00884239,0.0026086
0.0430233,-0.00699435,0.00256863
0.0430539,0.0109009,0.00252607
0.0430845,0.00439651,0.00248089
0.0431151,0.0101857,0.00243308
0.0431457,0.0364023,0.00238258
0.0431763,0.0392906,0.00232935
0.0432069,0.0182899,0.00227338
0.0432375,-0.00556816,0.00221449
0.0432681,-0.00705678,0.00215302
0.0432987,0.00640183,0.00208861
0.0433293,0.0116941,0.00202142
0.0433599,-0.00164129,0.00195134
0.0433905,-0.0162327,0.00187847
0.0434211,-0.00671689,0.0018027
0.0434517,-0.00212223,0.00172414
0.0434823,0.00572372,0.00164261
0.0435129,0.00040574,0.0015583
0.0435435,-0.0139499,0.00147112
0.0435741,-0.0029496,0.00138132
0.0436046,0.00501244,0.0012885
0.0436352,0.00325714,0.0011932
0.0436659,0.00607939,0.00109546
0.0436965,0.0189474,0.000995159
0.0437271,0.0332969,0.000892609
0.0437577,0.0159414,0.000788227
0.0437883,0.00740516,0.000681877
0.0438189,0.00848337,0.000574201
0.0438494,0.0188253,0.000465289
0.04388,0.00357585,0.000355646
0.0439106,0.0171876,0.000245526
0.0439412,0.0234671,0.00013496
0.0439718,0.0186587,2.44379e-05
0.0440024,-0.00750252,-8.56519e-05
0.044033,-0.00846162,-0.000195429
0.0440636,-0.00961518,-0.000304535
0.0440942,-0.00373469,-0.000412643
0.0441248,0.0194461,-0.000519931
0.0441554,0.0268906,-0.000626251
0.044186,0.0164859,-0.000731558
0.0442166,0.0175233,-0.00083597
0.0442472,-0.00156301,-0.000939369
0.0442778,-0.00786469,-0.00104165
0.0443084,-0.0057827,-0.00114325
0.044339,-0.012034,-0.0012437
0.0443696,-0.01135,-0.00134298
0.0444002,-0.0208336,-0.00144123
0.0444308,-0.0252318,-0.00153813
0.0444614,-0.0197325,-0.00163357
0.044492,-0.0274007,-0.00172763
0.0445226,-0.0168481,-0.00182009
0.0445532,-0.0059774,-0.00191097
0.0445838,0.00427734,-0.00200005
0.0446144,-0.00673633,-0.00208752
0.044645,-0.0134209,-0.00217332
0.0446756,0.0138246,-0.00225745
0.0447062,0.0178138,-0.00233999
0.0447368,0.00862059,-0.00242102
0.0447674,-0.0156278,-0.00250073
0.044798,-0.0326436,-0.00257926
0.0448286,-0.0157796,-0.00265653
0.0448592,-0.000240194,-0.00273292
0.0448898,-0.013685,-0.00280862
0.0449204,-0.0146996,-0.00288349
0.044951,-0.0247805,-0.00295778
0.0449816,-0.0347502,-0.0030315
0.0450122,-0.0329369,-0.00310474
0.0450428,-0.0275398,-0.00317757
0.0450734,-0.0244774,-0.00324992
0.045104,-0.0337769,-0.00332176
0.0451346,-0.0447496,-0.00339311
0.0451652,-0.0452042,-0.00346379
0.0451958,-0.0389989,-0.00353364
0.0452264,-0.0235556,-0.00360251
0.045257,-0.00696778,-0.00367012
0.0452876,0.00216842,-0.0037362
0.0453182,0.00501312,-0.00380059
0.0453488,-0.00122969,-0.00386308
0.0453794,-0.00293577,-0.00392355
0.04541,0.00329526,-0.00398194
0.0454406,0.00289143,-0.00403819
0.0454712,-0.00385473,-0.00409232
0.0455018,-0.00506765,-0.00414431
0.0455324,-0.00322443,-0.00419414
0.045563,-0.00332217,-0.00424176
0.0455936,-0.00938987,-0.00428713
0.0456242,-0.0115042,-0.00433023
0.0456548,0.00150009,-0.00437106
0.0456854,0.0155744,-0.00440963
0.045716,0.0136572,-0.00444596
0.0457466,0.0149528,-0.00448005
0.0457772,0.0259905,-0.00451189
0.0458078,0.0115334,-0.00454142
0.0458384,0.00757997,-0.0045686
0.045869,0.0125045,-0.00459336
0.0458996,0.00750299,-0.0046156
0.0459302,0.0050085,-0.00463521
0.0459608,-0.0106972,-0.00465201
0.0459914,-0.0192461,-0.00466584
0.046022,-0.0236386,-0.00467649
0.0460526,-0.0401689,-0.00468378
0.0460832,-0.0324574,-0.0046875
0.0461138,-0.00435497,-0.00468758
0.0461444,-0.0025051,-0.00468381
0.046175,-0.00128546,-0.00467615
0.0462056,0.0125284,-0.00466457
0.0462362,0.0201872,-0.0046491
0.0462668,0.0172974,-0.00462975
0.0462974,0.00657015,-0.00460655
0.046328,-0.000894755,-0.00457954
0.0463586,0.00272567,-0.00454877
0.0463892,0.000130865,-0.00451399
0.0464198,-0.0135695,-0.00447529
0.0464504,-0.0257578,-0.00443259
0.046481,-0.0352079,-0.00438589
0.0465116,-0.0239731,-0.00433528
0.0465422,-0.00737137,-0.00428078
0.0465728,-0.01151,-0.00422247
0.0466034,-0.00951397,-0.00416069
0.046634,-0.0199412,-0.00409544
0.0466646,-0.00748104,-0.00402708
0.0466952,-0.00276279,-0.00395564
0.0467258,-0.00280076,-0.00388135
0.0467564,-0.00840962,-0.00380449
0.046787,0.00355961,-0.00372524
0.0468176,0.0101283,-0.00364362
0.0468482,0.0316501,-0.00356001
0.0468788,0.019261,-0.00347432
0.0469094,-0.00525425,-0.00338688
0.04694,-0.00564075,-0.00329759
0.0469706,0.00722481,-0.00320681
0.0470012,0.00327021,-0.00311463
0.0470318,0.00309389,-0.00302117
0.0470624,0.0182177,-0.00292665
0.047093,0.00024581,-0.00283107
0.0471236,-0.0184952,-0.00273481
0.0471542,-0.00428554,-0.00263773
0.0471848,0.00296262,-0.00254009
0.0472154,-0.00463666,-0.00244194
0.047246,-0.0132143,-0.00234344
0.0472766,-0.00974463,-0.00224479
0.0473072,-0.0106293,-0.00214585
0.0473378,0.00962847,-0.00204679
0.0473684,0.0151873,-0.00194764
0.047399,0.0155563,-0.00184834
0.0474296,0.0064368,-0.00174892
0.0474602,-0.00578022,-0.00164933
0.0474908,-0.00715141,-0.00154946
0.0475214,-0.0220203,-0.00144932
0.047552,-0.00929212,-0.00134888
0.0475826,-0.00355441,-0.00124795
0.0476132,0.00663225,-0.00114671
0.0476438,0.00495473,-0.00104517
0.0476744,-0.0110901,-0.000943452
0.047705,-0.0179444,-0.000841521
0.0477356,-0.0167207,-0.00073947
0.0477662,0.00186115,-0.000637487
0.0477968,0.00676447,-0.000535659
0.0478274,-0.00725488,-0.000433937
0.047858,-0.0101056,-0.00033237
0.0478886,0.00364966,-0.000231013
0.0479192,-0.0033938,-0.00012973
0.0479498,0.00155572,-2.85208e-05
0.0479804,0.0160191,7.27773e-05
0.048011,0.00832343,0.000174209
0.0480416,-0.000397004,0.00027582
0.0480722,0.00368481,0.000377536
0.0481028,0.00234762,0.000479698
0.0481334,-0.0099562,0.000582084
0.048164,-0.0170926,0.000684783
0.0481946,-0.0166981,0.00078772
0.0482252,-0.00352905,0.000890747
0.0482558,0.00270792,0.000993982
0.0482864,0.00497147,0.00109731
0.048317,-0.0009997,0.00120065
0.0483476,0.00280373,0.0013039
0.0483782,-0.0102173,0.00140679
0.0484088,-0.0133414,0.00150914
0.0484394,-0.024724,0.00161071
0.04847,-0.0304873,0.00171141
0.0485006,-0.0283427,0.00181095
0.0485312,-0.00254665,0.00190918
0.0485618,0.0142213,0.00200604
0.0485924,0.0118866,0.00210148
0.048623,0.0201675,0.00219537
0.0486536,0.000570558,0.00228754
0.0486842,-0.0121258,0.00237809
0.0487148,-0.0220465,0.00246692
0.0487454,-0.020334,0.00255412
0.048776,-0.0120801,0.00263956
0.0488066,0.00565895,0.00272357
0.0488372,0.0171089,0.00280578
0.0488678,0.0234799,0.00288643
0.0488984,0.0225138,0.00296547
0.048929,0.0199058,0.00304297
