spatialFrequency, correlation, smoothCorrelation
0.0496183,-0.00566728,0.00894448
0.049678,-0.00910924,0.00891666
0.0497376,0.00189555,0.00888796
0.0497972,-0.00372093,0.00885765
0.0498569,-0.0096077,0.00882587
0.0499165,-0.0269121,0.00879378
0.0499761,-0.0386701,0.00876303
0.0500358,-0.0419406,0.00873561
0.0500954,-0.0276877,0.00871368
0.0501551,-0.0092019,0.00869942
0.0502147,-0.00836727,0.00869448
0.0502743,-0.0195321,0.00870023
0.050334,-0.0159687,0.00871774
0.0503936,0.00664226,0.00874797
0.0504532,0.0346781,0.00879177
0.0505129,0.0422653,0.00884996
0.0505725,0.0339098,0.00892304
0.0506322,0.0386763,0.009011
0.0506918,0.0318982,0.0091138
0.0507514,0.00194371,0.00923094
0.0508111,0.00571017,0.00936159
0.0508707,0.012882,0.00950432
0.0509303,0.0263831,0.0096574
0.05099,0.0152193,0.00981906
0.0510496,0.0144952,0.00998726
0.0511093,0.00526121,0.0101604
0.0511689,0.000233747,0.0103374
0.0512285,-0.00254467,0.0105185
0.0512882,-0.0149775,0.0107034
0.0513478,-0.000551338,0.010893
0.0514074,0.00956254,0.0110868
0.0514671,0.0105742,0.0112839
0.0515267,0.00809316,0.0114828
0.0515864,-0.0112742,0.0116816
0.051646,-0.0137029,0.0118785
0.0517056,0.00790329,0.0120716
0.0517653,0.00111394,0.0122586
0.0518249,0.02563,0.0124378
0.0518845,0.015661,0.0126073
0.0519442,0.0108555,0.012766
0.0520038,0.0308198,0.0129123
0.0520635,0.03298,0.0130457
0.0521231,0.020339,0.0131654
0.0521827,0.0328461,0.0132709
0.0522424,0.0333288,0.0133618
0.052302,0.0266057,0.0134373
0.0523616,0.0270856,0.0134963
0.0524213,0.0093154,0.013538
0.0524809,0.0129312,0.0135614
0.0525406,0.019408,0.0135652
0.0526002,0.0211064,0.0135488
0.0526598,0.0422674,0.0135117
0.0527195,0.0352609,0.0134538
0.0527791,0.0322304,0.0133752
0.0528387,0.0330337,0.0132764
0.0528984,0.0352579,0.0131582
0.052958,0.0369996,0.0130214
0.0530177,0.0328493,0.0128672
0.0530773,0.0205804,0.0126974
0.0531369,0.0123564,0.012513
0.0531966,0.016602,0.0123157
0.0532562,0.0152406,0.0121062
0.0533158,-0.00433378,0.011885
0.0533755,-0.0141359,0.0116524
0.0534351,0.00461116,0.0114095
0.0534948,0.0315546,0.0111569
0.0535544,0.0206543,0.0108944
0.053614,0.00619888,0.0106213
0.0536737,0.013899,0.0103366
0.0537333,0.0107153,0.0100389
0.0537929,0.00467299,0.00972754
0.0538526,0.0022593,0.00940153
0.0539122,0.00880613,0.0090605
0.0539718,0.0020764,0.00870368
0.0540315,-0.00942938,0.00833133
0.0540911,-0.0067344,0.00794354
0.0541508,0.0136997,0.00754145
0.0542104,0.0146488,0.00712636
0.05427,0.0154163,0.00669974
0.0543297,0.00601558,0.00626329
0.0543893,-0.00804613,0.00581867
0.054449,-0.0123636,0.00536665
0.0545086,-0.007742,0.00490814
0.0545682,-0.00204696,0.00444338
0.0546279,-0.00349871,0.0039736
0.0546875,-0.0028305,0.00349954
0.0547471,-0.0127808,0.00302202
0.0548068,0.00212082,0.00254208
0.0548664,0.0253253,0.00206023
0.054926,0.0273193,0.00157702
0.0549857,0.0297614,0.00109288
0.0550453,0.0201194,0.000607848
0.055105,0.00959409,0.0001221
0.0551646,0.0038563,-0.000364453
0.0552242,0.000764942,-0.000851154
0.0552839,-0.0191497,-0.00133777
0.0553435,-0.00654273,-0.0018239
0.0554032,0.0028185,-0.00230941
0.0554628,-0.0165971,-0.002794
0.0555224,-0.024024,-0.0032773
0.0555821,-0.0185974,-0.00375864
0.0556417,-0.0197383,-0.00423771
0.0557013,-0.0093786,-0.00471419
0.055761,-0.00505153,-0.00518775
0.0558206,0.00236622,-0.005658
0.0558802,-0.0119069,-0.00612405
0.0559399,-0.0148249,-0.00658485
0.0559995,-0.0207816,-0.00703987
0.0560592,-0.00784009,-0.00748843
0.0561188,-0.00523435,-0.00792971
0.0561784,-0.00465297,-0.0083639
0.0562381,-0.00910274,-0.00879017
0.0562977,-0.00519499,-0.00920859
0.0563573,0.010457,-0.00961858
0.056417,0.0268036,-0.0100207
0.0564766,0.0303426,-0.0104155
0.0565363,0.00192278,-0.0108035
0.0565959,-0.0191926,-0.0111859
0.0566555,-0.0117494,-0.0115636
0.0567152,-0.0155332,-0.0119368
0.0567748,-0.021967,-0.0123057
0.0568344,-0.0214374,-0.012669
0.0568941,-0.0189449,-0.0130262
0.0569537,-0.0147377,-0.0133758
0.0570134,-0.00470419,-0.0137168
0.057073,0.0147521,-0.0140475
0.0571326,0.00171696,-0.0143667
0.0571923,-0.0111425,-0.0146725
0.0572519,-0.0160863,-0.0149632
0.0573115,-0.0207711,-0.0152379
0.0573712,-0.0244863,-0.015496
0.0574308,-0.0402108,-0.0157363
0.0574905,-0.0381586,-0.0159579
0.0575501,-0.0317129,-0.0161594
0.0576097,-0.0332146,-0.01634
0.0576694,-0.0406543,-0.0164988
0.057729,-0.0321862,-0.0166352
0.0577886,-0.020449,-0.0167487
0.0578483,-0.0285781,-0.0168394
0.0579079,-0.0310991,-0.0169078
0.0579676,-0.0333317,-0.0169552
0.0580272,-0.027493,-0.0169835
0.0580868,-0.0166024,-0.0169946
0.0581465,-0.0164483,-0.0169905
0.0582061,-0.0199113,-0.0169728
0.0582657,-0.0100769,-0.0169426
0.0583254,-0.0299711,-0.0169006
0.058385,-0.0425071,-0.0168472
0.0584447,-0.0306764,-0.016782
0.0585043,-0.0233462,-0.0167046
0.0585639,-0.00981805,-0.0166142
0.0586236,-0.0209264,-0.0165093
0.0586832,-0.0236699,-0.0163884
0.0587428,-0.0110843,-0.0162501
0.0588025,0.0139356,-0.0160928
0.0588621,0.0133972,-0.0159155
0.0589218,-0.00856095,-0.0157171
0.0589814,-0.0132713,-0.0154962
0.059041,-0.0263797,-0.0152515
0.0591007,-0.0289172,-0.0149814
0.0591603,-0.0277992,-0.0146849
0.0592199,-0.0314877,-0.0143615
0.0592796,-0.0277884,-0.0140116
0.0593392,-0.0439549,-0.0136362
0.0593989,-0.0423539,-0.0132357
0.0594585,-0.0451942,-0.0128117
0.0595181,-0.029999,-0.0123655
0.0595778,-0.0169615,-0.0118995
0.0596374,-0.0124304,-0.0114143
0.059697,-0.00752317,-0.0109112
0.0597567,0.00329927,-0.0103902
0.0598163,0.00408711,-0.00985241
0.059876,-0.00188644,-0.00929862
0.0599356,-0.0123246,-0.0087294
0.0599952,-0.00872197,-0.00814623
0.0600549,0.00150203,-0.00755012
0.0601145,0.0170411,-0.00694257
0.0601741,0.0134363,-0.00632566
0.0602338,0.0112278,-0.00569957
0.0602934,-0.0109902,-0.00506699
0.0603531,-0.00610746,-0.00442779
0.0604127,0.000528117,-0.00378138
0.0604723,0.00502235,-0.00312775
0.060532,-0.00411302,-0.00246924
0.0605916,0.00614628,-0.00179964
0.0606512,0.0159989,-0.00112754
0.0607109,0.0013398,-0.000443161
0.0607705,-0.00076089,0.000250459
0.0608302,0.00666724,0.000944257
0.0608898,-0.00187181,0.00165188
0.0609494,-0.016462,0.00236315
0.0610091,-0.0160935,0.00307202
0.0610687,-0.0221055,0.0038026
0.0611283,-0.0177366,0.00452608
0.061188,-0.015272,0.0052563
0.0612476,-0.014043,0.00598091
0.0613073,-0.00279257,0.00670749
0.0613669,0.0109972,0.00745064
0.0614265,0.000649196,0.00816572
0.0614862,-0.00210119,0.00889742
0.0615458,0.0129589,0.00960058
0.0616054,0.019099,0.0103202
0.0616651,0.0164372,0.0110182
0.0617247,0.0108142,0.011746
0.0617843,0.0141465,0.0124441
0.061844,0.0139565,0.0131336
0.0619036,0.0160618,0.0138252
0.0619633,0.0437029,0.01454
0.0620229,0.0394547,0.0152807
0.0620825,0.0299267,0.0160393
0.0621422,0.0255119,0.0168535
0.0622018,0.00940392,0.0177086
0.0622615,0.00294541,0.0186439
0.0623211,0.0155025,0.0196019
0.0623807,0.0253893,0.0206406
0.0624404,0.0171208,0.0217883
