image-ID,x,y,z,chisq,vis-probe
8954,12495.5,28722.4,747.857,703.67,0
8955,33311,25681.1,275.559,100.852,0
8955,12505.3,28730.9,735.528,882.147,0
8956,33330,25666.1,263.541,254.966,0
8956,12500.3,28719,723.798,683.972,0
8957,27593,28665.8,701.557,138.213,0
8957,12504.1,28725.7,736.16,725.532,0
8957,16861.8,23868.7,953.88,200.353,0
8958,25245.4,25412.6,432.479,288.08,0
8958,27574.1,28660,693.018,727.44,0
8958,12514,28723.8,737.504,670.356,0
8958,13425.5,26580.4,829.775,277.28,0
8958,14474.5,31306,876.547,270.318,0
8958,16842,23870,936.454,251.665,0
8958,14164.7,28090.3,948.666,342.796,0
8959,25225.3,25416.6,461.278,627.456,0
8959,27575.4,28666.8,708.712,594.241,0
8959,16810.9,23881.6,966.09,147.935,0
8959,14154.5,28090.5,940.792,439.903,0
8960,25230.2,25412.4,451.176,539.744,0
8960,27567.4,28649.2,683.205,633.095,0
8960,14451.5,31314.8,860.234,188.876,0
8960,16821.5,23890.7,952.079,200.583,0
8960,14161.5,28099,940.937,458.049,0
8961,25236.6,25431.6,470.687,525.191,0
8961,27570.3,28659.7,687.893,588.101,0
8961,16794.6,23866.9,921.677,202.879,0
8962,25225.8,25427.6,448.952,390.047,0
8962,27567,28668.4,682.385,554.89,0
8962,16827.6,23895.8,936.103,174.551,0
8962,14172.3,28099.6,954.444,423.416,0
8963,27559.1,28681,688.523,470.676,0
8963,16830.6,23872.8,929.865,284.185,0
8963,14174.6,28104.9,931.786,393.258,0
8964,27584.3,28658.2,696.011,566.896,0
8964,14173.9,28108.2,935.662,330.169,0
8965,27585,28690.6,698.674,257.754,0
8966,13232.4,28226,790.298,449.059,0
8967,13211.3,28206,805.161,379.581,0
8968,13211.5,28221.6,810.638,384.352,0
8968,13757,32468.2,1404.11,610.215,0
8969,13223.5,28227.2,786.803,406.384,0
8970,13228.9,28214,812.436,284.932,0
8974,14458.9,31289.9,847.829,119.16,0
8977,22298.4,31914.8,238.76,139.701,0
8977,22080.5,33935.6,694.643,301.418,0
8978,22303.4,31884.2,197.734,141.176,0
8978,22127.3,33931.2,689.462,296.801,0
8979,22321.6,31880.4,154.895,224.697,0
8979,14916,36508.2,361.574,360.178,0
8980,22280,31897.9,187.871,155.762,0
8980,14922.3,36525.7,398.579,360.37,0
8980,23918.5,30872.5,804.529,766.859,0
8981,22347.6,31845.8,199.415,140.496,0
8981,14941.2,36510.7,403.559,386.895,0
8981,23921.4,30858.6,802.84,748.983,0
8982,22320.4,31874.8,193.746,173.93,0
8982,14928.8,36515.3,405.889,403.14,0
8982,23928.8,30855.6,798.291,645.495,0
8982,19408.9,32011,1288.45,122.198,0
8983,22285.4,31918.4,240.587,294.247,0
8983,14970.5,36506.4,447.989,299.154,0
8983,23910.3,30861.5,824.443,700.205,0
8983,19371.2,32019.9,1269.66,493.839,0
8984,22245.6,31894,238.14,200.436,0
8984,23915.2,30865.3,819.67,726.94,0
8984,19355.1,32027.8,1298.29,594.02,0
8985,22287.4,31928.9,246.914,153.382,0
8985,23926.7,30849.3,824.164,700.155,0
8985,19371.7,31996.3,1288.31,665.005,0
8986,23924.1,30863.9,805.222,597.728,0
8986,19355.6,32020.4,1291.29,584.579,0
8987,22293.7,31905.4,204.016,122.591,0
8987,23907.9,30850.9,827.216,746.202,0
8987,19365.7,32003.9,1299.96,714.567,0
8988,23918.1,30858.8,817.955,698.909,0
8988,19370.2,32021.3,1275.89,588.807,0
8989,23912.3,30857.3,824.98,726.034,0
8989,19363.9,32028.7,1276.34,533.714,0
8989,13894.6,31507.8,1341.73,328.349,0
8990,22283.6,31935.8,180.32,166.444,0
8990,23930.9,30850.6,821.031,734.848,0
8990,13948.8,31504.9,1325.55,307.654,0
8990,19349.4,32014.9,1292.87,576.969,0
8991,23923.7,30857.5,810.898,646.746,0
8991,19367.5,32018.6,1279.54,496.906,0
8991,13942.2,31560,1325.4,168.24,0
8992,15741.7,33342.3,450.773,372.267,0
8992,23915.3,30868.2,810.066,456.665,0
8992,13902.1,31524.1,1307.72,358.332,0
8992,19356.2,32014.6,1294.86,509.088,0
8993,15705.7,33375.8,433.33,483.209,0
8993,13955.9,31549.6,1345.12,113.393,0
8994,15719.1,33366.6,454.174,364.558,0
8994,13902.3,31520.9,1321.43,274.289,0
8995,15705.7,33378.4,440.146,468.54,0
8995,9837.61,36387.7,1236.37,616.01,0
8995,13931.6,31535.9,1371.28,314.7,0
8996,9847.55,36388.4,1226.08,801.824,0
8996,13927.2,31529.7,1337.96,238.504,0
8997,9842.32,36390.5,1229.27,835.396,0
8997,13934.4,31522.4,1329.12,126.892,0
8997,28461.4,29688.8,1377.85,546.954,0
8998,13971.9,31526.5,1282.73,148.388,0
8998,28466.9,29702.3,1361.05,240.869,0
8999,13969,31558,1361.77,209.021,0
9000,32100.3,27748.5,1188.01,314.852,0
9000,13928.1,31517.1,1307.74,224.729,0
9001,32079.9,27759.8,1233.57,409.885,0
9002,14457.8,31306.4,842.693,174.081,0
9002,32066.1,27734.4,1216.38,465.702,0
9003,14452,31283,840.389,154.913,0
9003,32081.2,27755.6,1205.84,456.538,0
9004,32090.8,27770.9,1212.04,432.365,0
9005,23701.7,30607.4,311.174,295.119,0
9005,32061.6,27746.1,1209.73,503.209,0
9006,32107.9,27777.8,1189.62,315.672,0
9007,23680.9,30608,320.288,411.027,0
9008,23691,30597.9,321.114,391.607,0
9009,23711,30597.7,344.458,313.033,0
9010,23683.5,30603.4,303.361,425.417,0
9016,29054.9,38930.9,1286.11,365.782,0
9017,29049.6,38932.3,1337.66,361.592,0
9018,29031.2,38932.2,1347.14,437.177,0
9019,29043.8,38933.6,1348.25,323.54,0
9020,29025.4,38938.9,1325.82,430.775,0
9021,29009.6,38920,1326.16,364.868,0
9022,29032.5,38941.9,1351.4,365.696,0
9023,29004.9,38915.4,1367,404.008,0
9024,29005,38947.4,1347.95,469.936,0
9027,32175.2,27704.5,1157.65,277.133,0
9028,32148.3,27718.2,1160.47,307.372,0
9030,14005.5,33971.6,1037.69,158.691,0
9031,13957.6,33942.4,1004.43,127.876,0
9031,33654.8,23363.4,1208.78,301.874,0
9032,32221.3,28765.8,388.361,337.592,0
9033,32204.9,28769.8,371.456,375.007,0
9033,14499,31279.9,867.871,191.21,0
9033,19384.4,31932.5,1310.77,320.408,0
9034,32144.6,28757.3,391.08,110.819,0
9034,20837.1,33950,1237.86,185.151,0
9035,32197.6,28758.7,348.598,349.366,0
9035,14493.6,31323.3,857.198,559.344,0
9035,29922.6,25040.9,1502.48,456.524,0
9036,32176.7,28744,408.859,411.425,0
9036,14493.3,31313.2,870.922,539.051,0
9036,29935.6,25052,1503.62,425.885,0
9037,32200,28762.7,345.149,361.47,0
9037,14486.9,31315,839.654,229.981,0
9037,29908.6,25032.1,1495.35,409.297,0
9038,14471.5,31312.3,849.027,174.417,0
9038,29645,29679.8,1351.24,598.314,0
9038,29955.7,25054.1,1489.34,352.765,0
9039,32152.5,28792.9,428.124,136.579,0
9039,29653.2,29667.6,1355.94,311.967,0
9039,29928.2,25045.7,1516.55,155.528,0
9040,32171,28807.7,425.921,354.319,0
9041,32205.6,28773.2,364.398,506.756,0
9042,32182.4,28785,405.718,390.197,0
9043,20982.7,30655.5,303.787,452.917,0
9043,32173.6,28764.1,366.574,422.997,0
9044,32185.5,28771.7,362.848,417.762,0
9044,12607.2,34611.6,696.601,509.351,0
9045,32182.6,28762.7,384.273,335.575,0
9045,12595.1,34619.4,685.922,556.982,0
9046,32164.1,28759.8,390.264,315.245,0
9046,12581.6,34614.1,698.4,512.175,0
9047,32186.6,28770.7,395.224,365.482,0
9047,12577.6,34615.5,700.372,512.309,0
9048,32177.4,28746.2,369.487,386.818,0
9048,12573,34621.5,686.512,481.421,0
9048,24910.1,26393.5,1250.24,158.223,0
9049,32142.9,28759,392.181,315.315,0
9049,12610,34621.3,685.642,225.121,0
9050,32176.5,28771.3,395.175,381.583,0
9050,12587.5,34613.6,689.435,193.253,0
9051,21895.6,31562.2,153.817,230.009,0
9051,32206.5,28768.5,381.616,337.89,0
9051,12576.8,34619.5,667.604,300.433,0
9052,21888.5,31565.5,191.733,186.84,0
9052,32130.1,28762.6,361.819,277.713,0
9052,12593.2,34638,681.025,294.882,0
9053,21893.3,31586.1,151.941,239.687,0
9053,26665.5,28128.1,308.003,446.326,0
9053,32196.6,28760.1,375.387,409.078,0
9053,12588,34613.9,701.065,192.92,0
9054,32193.6,28730.9,371.989,420.966,0
9054,30027.2,32085.4,570.257,381.266,0
9054,12556.7,34631.8,689.075,292.731,0
9054,14511.3,23137.1,923.572,228.583,0
9055,32208.8,28779.4,398.922,391.876,0
9055,30017.1,32088.4,566.929,443.478,0
9055,12587.8,34632,710.694,253.966,0
9055,14502.5,23128.5,934.689,235.956,0
9056,32185.5,28749,412.331,286.705,0
9056,30019.2,32086.9,580.899,377.128,0
9056,12594.6,34624.2,693.097,146.093,0
9056,13543,31731.3,1316.22,196.986,0
9057,32181.9,28774.1,404.501,329.954,0
9057,30023.5,32065.1,582.43,333.323,0
9057,12580.5,34610.5,707.691,204.111,0
9057,31714.4,26683.8,1063.3,218.722,0
9057,21489.7,38966,1043.49,303.007,0
9058,32187.5,28779.1,404.05,408.329,0
9058,30022.6,32071.6,531.981,359.437,0
9058,12602,34631.5,663.373,186.643,0
9058,31718.3,26688.4,1059.57,209.316,0
9058,21512.1,38964.3,1038.81,374.564,0
9059,32184.6,28770.1,382.039,396.753,0
9059,30057.8,32071.2,556.63,310.451,0
9060,32167.1,28766.2,398.771,376.184,0
9060,30007.8,32066.4,567.846,449.646,0
9061,32188.2,28752.2,393.731,360.653,0
9061,30018.5,32075.8,554.071,310.61,0
9062,32171.2,28756.2,377.401,415.073,0
9062,30040,32074.6,567.97,460.255,0
9063,32196.1,28772.4,377.153,436.209,0
9063,30019.2,32096,583.459,264.426,0
9064,32172.5,28760.2,361.898,307.146,0
9064,30020.5,32071.3,539.322,241.288,0
9065,30009.8,32044.2,533.036,135.451,0
9066,30048.4,32067,566.24,348.351,0
9066,17939.3,37246,933.433,422.483,0
9067,30012.2,32072,573.505,307.155,0
9067,17941,37239.7,966.243,420.505,0
9068,23693.8,27487,191.307,308.869,0
9068,30036,32065.3,577.164,246.744,0
9068,17928.7,37253.5,941.173,469.003,0
9069,30042.4,32093.2,597.232,114.26,0
9069,17942.7,37250.2,944.258,503.744,0
9070,20365.3,32472.1,306.129,284.913,0
9070,30014.2,32093.3,568.341,284.53,0
9070,17940.2,37261.6,937.121,454.819,0
9071,20343,32452.6,351.456,267.818,0
9071,24388.6,28811.8,420.183,160.025,0
9071,30035.8,32073.9,574.052,292.302,0
9071,12068,31460.8,691.687,125.412,0
9071,17973.2,37257.2,923.196,440.049,0
9072,20305.1,32470.4,321.131,295.301,0
9072,24421,28828.9,410.498,139.133,0
9072,30023,32100.9,565.903,204.892,0
9072,12055.4,31471,712.756,223.508,0
9072,17937.5,37255,942.27,464.902,0
9073,20320.6,32455,302.56,366.428,0
9073,30031.4,32093.9,574.956,258.979,0
9073,12092.1,31460.2,707.143,187.536,0
9073,17947.4,37256.8,947.881,432.88,0
9074,30013.9,32100.8,572.299,202.336,0
9074,12069.5,31435.8,681.197,254.185,0
9074,17931.8,37245.4,929.014,361.588,0
9074,28363.8,30164.4,1032.55,545.492,0
9075,30033.8,32087.3,571.388,233.837,0
9075,18556.9,34970.9,673.356,535.14,0
9075,12078.5,31476.3,728.985,327.327,0
9075,17950.5,37249.2,938.065,421.294,0
9075,28359.6,30171.8,1045.33,611.106,0
9075,24003.4,28613.5,1212.85,528.287,0
9076,30039.4,32115.2,568.418,149.548,0
9076,12079.8,31460.6,695.855,220.938,0
9076,18549.8,34965.1,695.85,624.544,0
9076,17975.4,37261.4,951.361,369.174,0
9076,28349.7,30171.8,1038.08,586.788,0
9076,23985.3,28610.3,1213.27,684.436,0
9077,30013.8,32084.5,546.86,236.159,0
9077,12052.9,31490.7,732.692,174.695,0
9077,18548.9,34977.1,700.06,600.453,0
9077,17931.7,37279.5,924.426,292.803,0
9077,28347.9,30151.6,1045.68,481.274,0
9078,30025.5,32079.6,576.415,257.191,0
9078,18550.3,34974,690.937,602.083,0
9078,12042.9,31449.6,703.951,190.969,0
9078,17958.4,37251.1,955.444,381.819,0
9078,28358.7,30152.7,1045.24,455.604,0
9079,29240.5,28950.9,354.709,196.835,0
9079,30017,32084.3,562.826,230.694,0
9079,12061.3,31447.9,679.83,238.278,0
9079,18558.5,34990.7,687.045,570.917,0
9079,17949.8,37264.5,939.86,387.95,0
9079,28356.6,30183.3,1036,592.125,0
9080,29266.8,28914.6,341.404,232.636,0
9080,30037,32069.6,560.123,240.248,0
9080,12045.3,31459.2,689.455,215.596,0
9080,18561.9,34966.4,704.204,595.977,0
9080,17780.9,37692.6,713.321,622.763,0
9080,17940.9,37251.1,927.573,375.879,0
9080,28345.8,30170.4,1021.02,412.731,0
9081,30041.6,32113.4,604.676,100.589,0
9081,12086.5,31560.4,658.398,137.06,0
9081,18543.7,34973.9,689.373,644.668,0
9081,17783.8,37676.4,704.177,465.109,0
9081,28362.8,30194.3,1030.12,435.115,0
9082,30032.6,32073,578.631,285.12,0
9082,12110.1,31593.1,649.805,254.19,0
9082,18545.6,34971.4,701.87,514.132,0
9082,17795.2,37713.1,733.306,571.562,0
9082,13303.2,31549.2,989.328,385.69,0
9083,30022.9,32098.6,556.453,159.623,0
9083,12112.8,31584,653.942,278.467,0
9083,17775.3,37707.5,728.265,608.021,0
9083,13304.6,31531,973.7,622.929,0
9084,17765.9,37693,743.576,604.422,0
9084,13307.3,31547.7,983.448,658.552,0
9085,30021.4,32068.9,542.936,136.704,0
9085,17783.5,37691.9,729.711,644.742,0
9085,17949.7,37237.2,911.551,259.571,0
9085,13293.6,31536.1,990.317,708.592,0
9086,17778.8,37688,692.973,495.109,0
9086,13302,31543,985.597,614.392,0
9087,17767,37721,710.515,547.188,0
9087,17948.5,37247.2,959.944,205.239,0
9087,13317.1,31551.1,976.26,441.546,0
9088,23656.7,29592,385.653,443.505,0
9088,17780.8,37683.4,703.468,542.542,0
9088,17949.1,37236,939.742,307.62,0
9088,13297.6,31541,994.296,689.853,0
9089,23655.6,29604.2,395.934,393.063,0
9089,17778.5,37694.2,715.928,594.428,0
9089,13299.8,31543.8,990.337,602.519,0
9090,23664.6,29589.2,412.669,491.081,0
9090,17777.4,37683.5,734.537,677.137,0
9090,13308.4,31551.9,969.437,464.93,0
9090,24058.2,33174.9,1032.06,116.991,0
9091,23665,29587.6,377.13,478.985,0
9091,34064.7,31001.4,536.523,236.5,0
9091,17783,37691.4,728.808,653.534,0
9091,13296.7,31545.9,988.095,442.092,0
9092,23644.5,29568.3,410.21,391.655,0
9092,34036,31009.7,562.84,319.06,0
9092,17769.2,37683,693.514,502.374,0
9092,13295.3,31528.8,979.166,429.809,0
9093,23647.1,29591.6,367.918,508.458,0
9093,34033.2,31013.5,524.136,282.342,0
9093,17775.8,37701.9,721.235,554.892,0
9093,33680.4,26741,982.861,474.239,0
9093,13301.9,31548.1,971.23,407.323,0
9094,23652.6,29605.8,406.232,399.676,0
9094,34044.8,31020.8,551.282,192.969,0
9094,17795.4,37694,714.094,479.493,0
9094,13295.5,31536,966.804,515.699,0
9095,23619.7,29602.5,436.458,390.225,0
9095,34025.1,31048.8,522.965,213.378,0
9095,17784.6,37691.5,704.43,503.51,0
9095,13300.1,31534.5,983.177,640.115,0
9095,24042.2,33197.7,1034.83,109.346,0
9096,23622.7,29637.5,424.979,371.251,0
9096,34042.2,31005.9,541.179,249.333,0
9096,17748.6,37696.3,696.486,433.958,0
9096,13303.5,31549,974.713,451.615,0
9096,24070.6,33184.4,1016.81,117.983,0
9097,23638.2,29601,408.961,442.852,0
9097,34032,31025.9,544.642,237.265,0
9097,17793.4,37693.8,726.548,468.736,0
9097,13296.6,31531.1,988.605,681.555,0
9098,34027.2,31046.3,526.182,339.387,0
9098,17796.6,37683,710.068,527.405,0
9098,13305.1,31547.6,972.425,555.837,0
9099,34058.7,31022.3,556.165,353.9,0
9099,17765.2,37692.7,715.801,555.986,0
9099,13291.3,31532,984.399,656.195,0
9099,14675.1,31850,1083.16,571.332,0
9100,34032.8,31009.8,552.35,276.066,0
9100,17772.7,37699.7,712.287,489.79,0
9100,13286.3,31541.4,988.552,681.489,0
9100,14678.4,31850.1,1061.93,326.194,0
9101,34032.7,31014.6,557.614,243.918,0
9101,17792.4,37684.5,722.755,490.238,0
9101,12501.4,28622.4,767.571,521.911,0
9101,27645.7,32931.4,957.319,320.859,0
9102,34022.9,31031.5,529.68,212.471,0
9102,12527.1,28616.1,743.492,469.728,0
9102,17770.7,37706.7,728.055,654.846,0
9103,34046.7,31004.8,530.532,290.36,0
9103,17776.8,37698.4,724.385,559.299,0
9103,12518.2,28610.3,772.739,634.828,0
9104,34028.4,31011,521.451,261.629,0
9104,12504.1,28624.3,739.225,475.167,0
9104,17752.9,37700.4,725.776,572.153,0
9105,17772.1,37695.9,724.463,602.995,0
9105,12514.2,28616.4,757.463,537.866,0
9106,34026.9,31021.7,529.867,313.28,0
9106,12493.8,28613.2,738.225,545.023,0
9106,17773.8,37703.5,732.214,492.398,0
9107,13281.4,33753.3,401.008,256.504,0
9107,34067.5,31025.2,544.985,253.401,0
9107,12517.8,28614.2,741.528,539.804,0
9107,17780,37683.6,722.191,554.143,0
9108,13269,33738.2,386.229,538.195,0
9108,34053.7,31046.3,529.992,163.911,0
9108,17767.5,37702.3,735.91,525.041,0
9109,13266.8,33742.1,398.552,535.874,0
9109,34029.9,31024.4,523.139,214.302,0
9109,17777.7,37677.7,724.518,597.284,0
9110,13280.3,33745.8,396.214,580.208,0
9110,34056.5,31040,532.167,186.98,0
9110,17755.7,37679.7,702.325,544.897,0
9110,12160.4,31122.5,1222.89,208.738,0
9111,13246.4,33764.1,407.248,286.625,0
9111,34002.6,31065.7,529.612,110.702,0
9111,17759.9,37712.2,697.904,450.363,0
9112,34077.1,31009.1,531.921,311.766,0
9112,17785.2,37688.8,706.288,534.977,0
9112,12774.9,32329.1,1276.81,535.402,0
9113,34011.4,31034.4,536.356,288.185,0
9113,17756.6,37701.7,715.495,623.616,0
9113,12735.1,32316.3,1299.48,550.252,0
9114,34037.3,30995.4,543.713,248.693,0
9114,17790.9,37685,718.223,384.455,0
9114,13877.8,33915.5,1251.34,460.516,0
9114,12763.3,32324.1,1291.87,550.575,0
9115,15707.2,30392,318.93,278.02,0
9115,34023.7,31068.6,536.579,291.99,0
9115,17781.4,37686.8,723.93,589.668,0
9115,13892.5,33919.1,1237.13,532.019,0
9115,12766.1,32347.3,1296.01,310.198,0
9116,34046,31035,540.514,165.138,0
9116,17754.8,37722.1,711.753,546.014,0
9116,13866.8,33906.3,1274.73,585.392,0
9116,12767.4,32321.1,1290.87,622.141,0
9117,15691.7,30376.3,299.318,501.97,0
9117,34085.8,31023,556.407,235.947,0
9117,17763,37696.2,730.798,622.839,0
9117,13870.1,33936.9,1238.47,573.665,0
9117,12759.2,32325.8,1309.04,544.703,0
9118,34039.3,31032.6,541.108,277.085,0
9118,17787,37694,729.81,252.217,0
9118,25547.6,36206.6,1205.7,211.315,0
9118,12781.6,32317.5,1234.78,127.542,0
9118,13864.9,33919.4,1260.57,622.951,0
9119,34036.6,31040.5,546.252,311.371,0
9119,18552,35121.9,617.789,262.66,0
9119,13865.3,33920.3,1242.82,704.051,0
9120,34037.7,31025.8,542.027,326.641,0
9120,18527.6,35131.5,659.867,507.697,0
9120,25578.6,36195.3,1267.12,184.64,0
9121,34059.3,31024.9,566.932,436.524,0
9121,18513.2,35132.8,630.018,568.351,0
9121,25565,36227.7,1232.04,153.243,0
9121,33461,23042.9,1459.87,317.481,0
9122,34041.2,30994.8,543.275,287.238,0
9122,18522.2,35112,645.917,460.123,0
9122,25565,36197.4,1255.9,263.575,0
9122,33453.4,23056,1480.21,325.268,0
9123,34028,31011.6,553.03,313.06,0
9123,18531.2,35126,621.985,654.624,0
9123,25569.7,36230.6,1248.68,168.643,0
9123,33466.9,23041.8,1421.72,495.118,0
9124,34039.4,31007.5,544.729,223.943,0
9124,25564.9,36219.5,1273.2,243.74,0
9125,34035.4,31037.7,519.352,263.036,0
9125,25535,36196,1271.41,322.8,0
9126,33986.2,31053.1,529.831,302.765,0
9126,25560.7,36192.3,1288.82,197.374,0
9127,34050.6,31025.3,558.959,313.263,0
9127,25558.1,36180.1,1270.43,194.361,0
9128,34045.4,31033.9,543.998,299.624,0
9128,25536.6,36220.6,1288.24,266.966,0
9129,34050.3,31014.4,548.896,349.437,0
9129,25565.5,36211.2,1241.16,192.112,0
9130,34056.6,31022.4,551.529,314.551,0
9131,34038.9,31034.3,528.963,331.666,0
9132,34057.6,31027.7,555.5,361.883,0
9133,34029.9,31038.2,549.22,267.708,0
9134,34046.1,31013.8,556.919,286.567,0
9135,34058.2,31027.1,560.909,312.879,0
9136,34050,31027.3,555.329,105.51,0
9137,28507.8,26924.4,1359.24,582.151,0
9138,34055.6,31018.8,556.974,280.955,0
9139,34039.5,31010.1,551.268,278.808,0
9139,30634.4,33410.4,672.945,274.501,0
9139,25056.5,36619.7,805.611,275.252,0
9139,12180.8,30347.2,880.15,514.669,0
9140,34026.6,31036.8,574.097,377.051,0
9140,30630.8,33390,664.266,295.596,0
9140,25054.1,36610.7,764.018,556.28,0
9140,12190.4,30345.6,881.369,519.358,0
9141,34013.2,31044.5,549.09,245.092,0
9141,12158.8,30351.2,877.107,489.189,0
9142,34052.8,31010.2,555.544,150.982,0
9142,12183.5,30357.3,882.211,438.601,0
9142,35072.3,24617.9,1140.74,150.138,0
9143,12206.5,28787,347.918,373.444,0
9143,34028.8,31022.5,568.044,251.321,0
9143,12195.7,30308.4,890.996,142.338,0
9143,35061.5,24631.3,1153.22,364.747,0
9143,18000.7,28710.3,1396.95,328.944,0
9143,17038.5,23389,1454.62,402.115,0
9144,12195.5,28814,340.733,382.15,0
9144,34041.1,31019.5,524.978,335.272,0
9144,29693,23609.3,594.156,240.276,0
9144,35050.2,24625.3,1147.92,446.153,0
9144,14442,37479.6,1235.99,282.397,0
9144,22548.7,37855.1,1276.88,241.796,0
9144,17991.7,28704.2,1399.18,321.577,0
9144,17040.3,23391.5,1444.1,355.516,0
9145,12206.6,28749.4,327.402,377.798,0
9145,29660.8,23632.5,636.662,439.073,0
9145,35047.5,24627.9,1132.27,371.581,0
9145,22546.8,37841.9,1285.16,388.602,0
9145,17051,23400.2,1436.23,348.602,0
9146,12208.1,28777.7,325.337,420.928,0
9146,29673.2,23633.3,625.502,459.512,0
9146,18648.8,35014.2,670.251,222.117,0
9146,35048.9,24625.6,1143.51,354.956,0
9146,21883.8,29558.2,1187.21,439.444,0
9146,22531.9,37849.1,1272.82,328.447,0
9146,17067.7,23370.3,1454.63,404.937,0
9147,12231.6,28766,353.628,411.652,0
9147,12614.8,25724.7,518.473,494.698,0
9147,29680.9,23618.1,629.146,424.069,0
9147,18625.6,35021.9,634.407,135.267,0
9147,35037.8,24634.9,1150.05,332.591,0
9147,21867.6,29558.7,1155.89,514.652,0
9147,16895.9,34044.6,1260.97,236.457,0
9147,22548.6,37836.6,1289.41,205.84,0
9147,17037,23389,1467.34,370.665,0
9148,12230.4,28753.2,357.167,403.79,0
9148,34024.5,31069.9,553.56,137.073,0
9148,29665.7,23608.5,628.262,468.727,0
9148,18613.4,35040.4,647.318,160.286,0
9148,35064.3,24615.2,1136.49,286.117,0
9148,21886.2,29575.3,1163.82,454.521,0
9148,22535.2,37857.9,1271.22,521.685,0
9148,16893.6,34029.8,1285.83,203.183,0
9148,17022.5,23374.3,1480.72,380.356,0
9149,12244.1,28725,328.356,289.012,0
9149,29666.9,23620,655.679,362.01,0
9149,18641.5,35024.2,676.2,184.268,0
9149,35062.8,24623.8,1147.87,451.742,0
9149,21874.7,29574.9,1151,545.853,0
9149,22553.2,37865.6,1259.05,302.999,0
9150,12194.1,28791.9,368.494,392.951,0
9150,34060.3,31013.7,539.752,339.265,0
9150,29667.6,23626.6,642.239,414.758,0
9150,18634.2,35025.4,643.157,176.948,0
9150,17761,37721.7,761.138,607.152,0
9150,35032,24636.1,1174.06,227.062,0
9150,21870.4,29575,1172.2,434.102,0
9150,22535.9,37870.7,1289.99,421.325,0
9151,12210.4,28774.9,367.127,474.469,0
9151,34050.8,31028.6,532.401,381.311,0
9151,29695.2,23607.2,638.094,388.961,0
9151,18635.8,34995.2,704.422,195.112,0
9151,21905.2,29576.6,1159.11,435.457,0
9151,33596.3,23466.1,1226.46,283.395,0
9151,22518.2,37826,1277.86,380.33,0
9152,12195,28805.9,378.464,148.701,0
9152,34029.9,31016.4,552.964,332.05,0
9152,29681,23613.1,617.876,489.036,0
9152,21899.6,29573.3,1157.61,366.302,0
9152,33663.5,23439.5,1209,102.391,0
9152,22547.1,37859.3,1278.13,309.669,0
9153,34047.6,31004.5,532.159,322.867,0
9153,29672.1,23608.2,624.799,466.024,0
9153,29486.2,31375.5,1032.59,332.232,0
9153,21870.8,29575.4,1198.81,380.071,0
9153,33630,23451.3,1235.34,302.491,0
9153,22563.7,37848.3,1255.81,278.991,0
9154,13730.1,30241.8,405.189,155.744,0
9154,34048.4,31027.1,544.036,295.263,0
9154,29651.3,23616.5,631.566,420.1,0
9154,21883.6,29566.2,1183.99,384.09,0
9154,22570.9,37838.1,1265.69,219.728,0
9155,34050.2,31035.9,518.227,183.711,0
9155,29673.9,23607.3,616.489,456.084,0
9155,21862.8,29559.3,1191.13,576.085,0
9155,22532.1,37838,1277.12,474.607,0
9156,34043.5,31013.7,521.579,145.617,0
9156,29657.5,23611,626.406,406.458,0
9156,21850.4,29571.4,1167.9,195.647,0
9156,22537.6,37842.2,1283.86,393.089,0
9157,34037,31011.4,516.7,138.228,0
9157,29684.4,23600.5,653.414,366.699,0
9157,21874.2,29576.8,1170.92,393.66,0
9157,22552.7,37862.8,1250.32,279.166,0
9158,34046.7,30997.7,565.773,251.887,0
9158,29658.5,23619.1,628.92,393.686,0
9158,21851.4,29574.3,1176.73,383.303,0
9158,22560.6,37855.9,1285.46,129.027,0
9159,34045.3,31034.5,525.659,284.562,0
9159,29661.5,23611.5,626.62,338.464,0
9159,21865.7,29579.6,1165.11,444.491,0
9159,22537.3,37862,1246.67,371.76,0
9160,34039.2,31040.8,534.233,316.557,0
9160,21877,29568.5,1176.7,389.979,0
9160,22563.1,37857.8,1259.73,313.737,0
9161,34044.6,31031,523.468,447.276,0
9161,21884.5,29569.7,1186.57,579.959,0
9162,20379.7,25775.9,489.483,104.492,0
9162,34045.3,31023.8,536.115,347.773,0
9162,21893.2,29564.5,1154.17,289.055,0
9163,34045.8,31026.9,534.354,386.052,0
9163,20807.2,32506.1,643.225,307.597,0
9163,21872.2,29571.8,1187.56,538.646,0
9164,34026,31035,525.643,378.286,0
9164,20830.5,32494.9,639.556,325.104,0
9164,21876.5,29565.8,1160.65,143.616,0
9165,34053.9,31022.8,540.282,318.112,0
9165,20783.7,32490.5,638.061,325.138,0
9166,34023.7,31041.9,538.633,380.309,0
9166,20803.5,32513.2,663.823,164.315,0
9167,34053.6,30995.7,532.165,295.145,0
9167,20813.1,32507.6,665.789,393.222,0
9168,34044.3,31030.4,527.656,360.169,0
9168,20796.5,32509.8,674.524,360.816,0
9169,34031.4,31022.7,530.616,408.845,0
9169,20822.8,32496.2,669.991,229.227,0
9170,34025.6,31014.8,513.748,543.173,0
9170,20803.1,32491.1,633.696,247.997,0
9171,20813.1,32483.2,629.357,324.271,0
9172,20839.5,32498.6,649.597,223.8,0
9172,9919.76,36341,1255.42,424.89,0
9173,20811.7,32512.6,636.596,257.058,0
9173,9915.51,36332.7,1254.09,544.743,0
