% Model:              fff-holesurface-binding-with epi-new_kb5E-2.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 24 2026, 15:21
% Q (L/min)              Time (s)                N_bound (mol/m^2)
5.000000000000001E-5     2640                     1.1298954540070612E-13
5.000000000000001E-5     2650                     1.1298963919847719E-13
5.000000000000001E-5     2660                     1.1298972373048592E-13
5.000000000000001E-5     2670                     1.1298980579611414E-13
5.000000000000001E-5     2680                     1.1298988478772478E-13
5.000000000000001E-5     2690                     1.1298996021988372E-13
5.000000000000001E-5     2700                     1.1299003375459705E-13
5.000000000000001E-5     2710                     1.129901059221999E-13
5.000000000000001E-5     2720                     1.1299017432925124E-13
5.000000000000001E-5     2730                     1.1299023757237577E-13
5.000000000000001E-5     2740                     1.1299029848771812E-13
5.000000000000001E-5     2750                     1.1299035860574835E-13
5.000000000000001E-5     2760                     1.1299041636577976E-13
5.000000000000001E-5     2770                     1.129904707277424E-13
5.000000000000001E-5     2780                     1.1299052341659258E-13
5.000000000000001E-5     2790                     1.1299057559467127E-13
5.000000000000001E-5     2800                     1.1299062633992955E-13
5.000000000000001E-5     2810                     1.1299067527873828E-13
5.000000000000001E-5     2820                     1.1299072377381638E-13
5.000000000000001E-5     2830                     1.129907722109079E-13
5.000000000000001E-5     2840                     1.1299082063227922E-13
5.000000000000001E-5     2850                     1.1299086929738205E-13
5.000000000000001E-5     2860                     1.129909189885717E-13
5.000000000000001E-5     2870                     1.1299097010823329E-13
5.000000000000001E-5     2880                     1.1299102623374373E-13
5.000000000000001E-5     2890                     1.1299109038934617E-13
5.000000000000001E-5     2900                     1.129911576755239E-13
5.000000000000001E-5     2910                     1.1299122957414235E-13
5.000000000000001E-5     2920                     1.1299130644945886E-13
5.000000000000001E-5     2930                     1.1299139362799491E-13
5.000000000000001E-5     2940                     1.1299148208326382E-13
5.000000000000001E-5     2950                     1.1299157182106309E-13
5.000000000000001E-5     2960                     1.129916615910605E-13
5.000000000000001E-5     2970                     1.1299174959140677E-13
5.000000000000001E-5     2980                     1.1299183618199699E-13
5.000000000000001E-5     2990                     1.1299191980901497E-13
5.000000000000001E-5     3000                     1.129920008325392E-13
5.000000000000001E-5     3010                     1.1299207294432273E-13
5.000000000000001E-5     3020                     1.1299213888574475E-13
5.000000000000001E-5     3030                     1.1299220057592516E-13
5.000000000000001E-5     3040                     1.12992258327256E-13
5.000000000000001E-5     3050                     1.1299230717095025E-13
5.000000000000001E-5     3060                     1.1299234369587479E-13
5.000000000000001E-5     3070                     1.1299237648510822E-13
5.000000000000001E-5     3080                     1.1299240361614227E-13
5.000000000000001E-5     3090                     1.1299242401041281E-13
5.000000000000001E-5     3100                     1.1299242562163964E-13
5.000000000000001E-5     3110                     1.1299242280177889E-13
5.000000000000001E-5     3120                     1.1299241777735937E-13
5.000000000000001E-5     3130                     1.1299240866477578E-13
5.000000000000001E-5     3140                     1.1299239570635048E-13
5.000000000000001E-5     3150                     1.1299237591732601E-13
5.000000000000001E-5     3160                     1.1299235485812762E-13
5.000000000000001E-5     3170                     1.1299233171162811E-13
5.000000000000001E-5     3180                     1.129923071548521E-13
5.000000000000001E-5     3190                     1.1299227894679184E-13
5.000000000000001E-5     3200                     1.1299224981621394E-13
5.000000000000001E-5     3210                     1.1299222014394552E-13
5.000000000000001E-5     3220                     1.12992190236646E-13
5.000000000000001E-5     3230                     1.1299215999993299E-13
5.000000000000001E-5     3240                     1.1299212969803714E-13
5.000000000000001E-5     3250                     1.1299209957961556E-13
5.000000000000001E-5     3260                     1.1299206966241619E-13
5.000000000000001E-5     3270                     1.1299204034070654E-13
5.000000000000001E-5     3280                     1.1299201185440645E-13
5.000000000000001E-5     3290                     1.1299198369864041E-13
5.000000000000001E-5     3300                     1.1299195602992252E-13
5.000000000000001E-5     3310                     1.1299192902036582E-13
5.000000000000001E-5     3320                     1.1299190351715088E-13
5.000000000000001E-5     3330                     1.1299187834109561E-13
5.000000000000001E-5     3340                     1.1299185373738588E-13
5.000000000000001E-5     3350                     1.1299182960232872E-13
5.000000000000001E-5     3360                     1.129918069090218E-13
5.000000000000001E-5     3370                     1.1299178469819601E-13
5.000000000000001E-5     3380                     1.1299176304936585E-13
5.000000000000001E-5     3390                     1.1299174181827214E-13
5.000000000000001E-5     3400                     1.1299172186974206E-13
5.000000000000001E-5     3410                     1.1299170269916672E-13
5.000000000000001E-5     3420                     1.1299168399558381E-13
5.000000000000001E-5     3430                     1.1299166568888429E-13
5.000000000000001E-5     3440                     1.1299164824499373E-13
5.000000000000001E-5     3450                     1.1299163187276068E-13
5.000000000000001E-5     3460                     1.1299161581441033E-13
5.000000000000001E-5     3470                     1.129916002107541E-13
5.000000000000001E-5     3480                     1.129915851857799E-13
5.000000000000001E-5     3490                     1.1299157174889552E-13
5.000000000000001E-5     3500                     1.1299155868069788E-13
5.000000000000001E-5     3510                     1.1299154586848326E-13
5.000000000000001E-5     3520                     1.129915334960938E-13
5.000000000000001E-5     3530                     1.1299152160275933E-13
5.000000000000001E-5     3540                     1.1299151061191043E-13
5.000000000000001E-5     3550                     1.1299149984643754E-13
5.000000000000001E-5     3560                     1.1299148950169356E-13
5.000000000000001E-5     3570                     1.1299147951812276E-13
5.000000000000001E-5     3580                     1.1299147059623715E-13
5.000000000000001E-5     3590                     1.1299146199068687E-13
5.000000000000001E-5     3600                     1.129914537359984E-13
1.0000000000000002E-4    0                        4.960928198890417E-15
1.0000000000000002E-4    10                       1.494431619899802E-13
1.0000000000000002E-4    20                       1.639172724832977E-13
1.0000000000000002E-4    30                       1.6261329694500403E-13
1.0000000000000002E-4    40                       1.574488935460758E-13
1.0000000000000002E-4    50                       1.5179431709366283E-13
1.0000000000000002E-4    60                       1.466002319630531E-13
1.0000000000000002E-4    70                       1.4207951601575104E-13
1.0000000000000002E-4    80                       1.3823277367242716E-13
1.0000000000000002E-4    90                       1.3502047521005476E-13
1.0000000000000002E-4    100                      1.3238020098199912E-13
1.0000000000000002E-4    110                      1.30246225205001E-13
1.0000000000000002E-4    120                      1.2853922701492287E-13
1.0000000000000002E-4    130                      1.272160078063408E-13
1.0000000000000002E-4    140                      1.2620803868857953E-13
1.0000000000000002E-4    150                      1.2551971155839383E-13
1.0000000000000002E-4    160                      1.251426454471638E-13
1.0000000000000002E-4    170                      1.2505029891680863E-13
1.0000000000000002E-4    180                      1.2521043611967012E-13
1.0000000000000002E-4    190                      1.255951088340113E-13
1.0000000000000002E-4    200                      1.2618194829632738E-13
1.0000000000000002E-4    210                      1.2694878577432245E-13
1.0000000000000002E-4    220                      1.2786830941229868E-13
1.0000000000000002E-4    230                      1.2890824214133086E-13
1.0000000000000002E-4    240                      1.3003736245703862E-13
1.0000000000000002E-4    250                      1.3123267611368524E-13
1.0000000000000002E-4    260                      1.3248201280523324E-13
1.0000000000000002E-4    270                      1.337799895687053E-13
1.0000000000000002E-4    280                      1.3511670925473724E-13
1.0000000000000002E-4    290                      1.3647362995688307E-13
1.0000000000000002E-4    300                      1.378394318561664E-13
1.0000000000000002E-4    310                      1.3921282262269045E-13
1.0000000000000002E-4    320                      1.4060007330859374E-13
1.0000000000000002E-4    330                      1.4199579330839155E-13
1.0000000000000002E-4    340                      1.433773469245448E-13
1.0000000000000002E-4    350                      1.4475171791247374E-13
1.0000000000000002E-4    360                      1.4610602110895328E-13
1.0000000000000002E-4    370                      1.474287536263787E-13
1.0000000000000002E-4    380                      1.4872163708091506E-13
1.0000000000000002E-4    390                      1.5000604429040534E-13
1.0000000000000002E-4    400                      1.5127638675251352E-13
1.0000000000000002E-4    410                      1.5251250912097816E-13
1.0000000000000002E-4    420                      1.5370116726067316E-13
1.0000000000000002E-4    430                      1.5487060024105077E-13
1.0000000000000002E-4    440                      1.560238416193319E-13
1.0000000000000002E-4    450                      1.5713104188405121E-13
1.0000000000000002E-4    460                      1.5818379923515105E-13
1.0000000000000002E-4    470                      1.5922845718819885E-13
1.0000000000000002E-4    480                      1.6025659986428422E-13
1.0000000000000002E-4    490                      1.6124491062853864E-13
1.0000000000000002E-4    500                      1.621770487297872E-13
1.0000000000000002E-4    510                      1.6307530363760801E-13
1.0000000000000002E-4    520                      1.6395479283881513E-13
1.0000000000000002E-4    530                      1.6482397709553387E-13
1.0000000000000002E-4    540                      1.6566122157288634E-13
1.0000000000000002E-4    550                      1.6644765886413254E-13
1.0000000000000002E-4    560                      1.6718201226533216E-13
1.0000000000000002E-4    570                      1.6790459661633566E-13
1.0000000000000002E-4    580                      1.6862124725259155E-13
1.0000000000000002E-4    590                      1.6931411899155821E-13
1.0000000000000002E-4    600                      1.6995756750484291E-13
1.0000000000000002E-4    610                      1.7056701911932518E-13
1.0000000000000002E-4    620                      1.711698697879247E-13
1.0000000000000002E-4    630                      1.7175284219413327E-13
1.0000000000000002E-4    640                      1.7228819183148632E-13
1.0000000000000002E-4    650                      1.7280621324039863E-13
1.0000000000000002E-4    660                      1.7331476510199582E-13
1.0000000000000002E-4    670                      1.7379774513449243E-13
1.0000000000000002E-4    680                      1.7424399250559917E-13
1.0000000000000002E-4    690                      1.7465542979466787E-13
1.0000000000000002E-4    700                      1.7506139819136938E-13
1.0000000000000002E-4    710                      1.7546359633327215E-13
1.0000000000000002E-4    720                      1.758495440295553E-13
1.0000000000000002E-4    730                      1.7619789416991648E-13
1.0000000000000002E-4    740                      1.7652732155761463E-13
1.0000000000000002E-4    750                      1.7685396529102188E-13
1.0000000000000002E-4    760                      1.771672731566383E-13
1.0000000000000002E-4    770                      1.7745618607420536E-13
1.0000000000000002E-4    780                      1.7773897071929754E-13
1.0000000000000002E-4    790                      1.780050583219101E-13
1.0000000000000002E-4    800                      1.7824712254474776E-13
1.0000000000000002E-4    810                      1.7847612362493128E-13
1.0000000000000002E-4    820                      1.7870172550833921E-13
1.0000000000000002E-4    830                      1.7891611181109473E-13
1.0000000000000002E-4    840                      1.7911203070283776E-13
1.0000000000000002E-4    850                      1.7929191777504878E-13
1.0000000000000002E-4    860                      1.7946864149502393E-13
1.0000000000000002E-4    870                      1.796407827593036E-13
1.0000000000000002E-4    880                      1.79798912033598E-13
1.0000000000000002E-4    890                      1.7995051367900558E-13
1.0000000000000002E-4    900                      1.800945796161297E-13
1.0000000000000002E-4    910                      1.80225947780955E-13
1.0000000000000002E-4    920                      1.8035395614706205E-13
1.0000000000000002E-4    930                      1.8047613378311662E-13
1.0000000000000002E-4    940                      1.8059287614924072E-13
1.0000000000000002E-4    950                      1.8069496766837547E-13
1.0000000000000002E-4    960                      1.8079358330046086E-13
1.0000000000000002E-4    970                      1.8088743749476079E-13
1.0000000000000002E-4    980                      1.8097788014852777E-13
1.0000000000000002E-4    990                      1.810572895331167E-13
1.0000000000000002E-4    1000                     1.8112872642188758E-13
1.0000000000000002E-4    1010                     1.811992508317542E-13
1.0000000000000002E-4    1020                     1.812661382115467E-13
1.0000000000000002E-4    1030                     1.8133027194061573E-13
1.0000000000000002E-4    1040                     1.813878055228948E-13
1.0000000000000002E-4    1050                     1.8144259353207912E-13
1.0000000000000002E-4    1060                     1.814947820991788E-13
1.0000000000000002E-4    1070                     1.815450135640217E-13
1.0000000000000002E-4    1080                     1.81590049821147E-13
1.0000000000000002E-4    1090                     1.8163102410593228E-13
1.0000000000000002E-4    1100                     1.8167030102761906E-13
1.0000000000000002E-4    1110                     1.8170790995200035E-13
1.0000000000000002E-4    1120                     1.8174273827741248E-13
1.0000000000000002E-4    1130                     1.8177313931695504E-13
1.0000000000000002E-4    1140                     1.8180262524315368E-13
1.0000000000000002E-4    1150                     1.8183058916856461E-13
1.0000000000000002E-4    1160                     1.8185711299248068E-13
1.0000000000000002E-4    1170                     1.8187988215482816E-13
1.0000000000000002E-4    1180                     1.8190180641771513E-13
1.0000000000000002E-4    1190                     1.8192251372227513E-13
1.0000000000000002E-4    1200                     1.8194234823067145E-13
1.0000000000000002E-4    1210                     1.8195955753453797E-13
1.0000000000000002E-4    1220                     1.8197568283182854E-13
1.0000000000000002E-4    1230                     1.8199095502507995E-13
1.0000000000000002E-4    1240                     1.820056034710891E-13
1.0000000000000002E-4    1250                     1.8201862305322634E-13
1.0000000000000002E-4    1260                     1.8203037189071847E-13
1.0000000000000002E-4    1270                     1.8204159344548458E-13
1.0000000000000002E-4    1280                     1.8205229787773847E-13
1.0000000000000002E-4    1290                     1.8206214475628663E-13
1.0000000000000002E-4    1300                     1.8207063088715368E-13
1.0000000000000002E-4    1310                     1.82078839904584E-13
1.0000000000000002E-4    1320                     1.8208658938991964E-13
1.0000000000000002E-4    1330                     1.8209390824203488E-13
1.0000000000000002E-4    1340                     1.8210011009403093E-13
1.0000000000000002E-4    1350                     1.8210606339197592E-13
1.0000000000000002E-4    1360                     1.8211166205122255E-13
1.0000000000000002E-4    1370                     1.8211700820310598E-13
1.0000000000000002E-4    1380                     1.8212159842677596E-13
1.0000000000000002E-4    1390                     1.8212587802771752E-13
1.0000000000000002E-4    1400                     1.8212991634286696E-13
1.0000000000000002E-4    1410                     1.8213377930465998E-13
1.0000000000000002E-4    1420                     1.8213718770845074E-13
1.0000000000000002E-4    1430                     1.8214024290571972E-13
1.0000000000000002E-4    1440                     1.8214315362986515E-13
1.0000000000000002E-4    1450                     1.8214592303732117E-13
1.0000000000000002E-4    1460                     1.8214845934257537E-13
1.0000000000000002E-4    1470                     1.821506266899223E-13
1.0000000000000002E-4    1480                     1.8215271974068842E-13
1.0000000000000002E-4    1490                     1.8215468990449915E-13
1.0000000000000002E-4    1500                     1.8215654592305742E-13
1.0000000000000002E-4    1510                     1.821580564423856E-13
1.0000000000000002E-4    1520                     1.8215946168203772E-13
1.0000000000000002E-4    1530                     1.8216083099825015E-13
1.0000000000000002E-4    1540                     1.8216211100501262E-13
1.0000000000000002E-4    1550                     1.8216331632345442E-13
1.0000000000000002E-4    1560                     1.8216435956550316E-13
1.0000000000000002E-4    1570                     1.8216536491474374E-13
1.0000000000000002E-4    1580                     1.8216630842868398E-13
1.0000000000000002E-4    1590                     1.821672068621096E-13
1.0000000000000002E-4    1600                     1.8216797126158263E-13
1.0000000000000002E-4    1610                     1.8216868431771832E-13
1.0000000000000002E-4    1620                     1.821693552854884E-13
1.0000000000000002E-4    1630                     1.8216999624764507E-13
1.0000000000000002E-4    1640                     1.8217055706059357E-13
1.0000000000000002E-4    1650                     1.821710596222962E-13
1.0000000000000002E-4    1660                     1.8217153701412726E-13
1.0000000000000002E-4    1670                     1.8217199102142117E-13
1.0000000000000002E-4    1680                     1.8217240494415792E-13
1.0000000000000002E-4    1690                     1.8217275942938871E-13
1.0000000000000002E-4    1700                     1.821731015626633E-13
1.0000000000000002E-4    1710                     1.8217342374130354E-13
1.0000000000000002E-4    1720                     1.8217372636733834E-13
1.0000000000000002E-4    1730                     1.8217397997842513E-13
1.0000000000000002E-4    1740                     1.82174223132123E-13
1.0000000000000002E-4    1750                     1.8217445038114317E-13
1.0000000000000002E-4    1760                     1.8217465709330875E-13
1.0000000000000002E-4    1770                     1.8217485114882755E-13
1.0000000000000002E-4    1780                     1.8217502980973908E-13
1.0000000000000002E-4    1790                     1.8217517709196757E-13
1.0000000000000002E-4    1800                     1.8217531978517984E-13
1.0000000000000002E-4    1810                     1.821754574041956E-13
1.0000000000000002E-4    1820                     1.8217558984435084E-13
1.0000000000000002E-4    1830                     1.821757082907715E-13
1.0000000000000002E-4    1840                     1.8217581014636972E-13
1.0000000000000002E-4    1850                     1.8217590879973605E-13
1.0000000000000002E-4    1860                     1.8217599944749502E-13
1.0000000000000002E-4    1870                     1.8217608550660537E-13
1.0000000000000002E-4    1880                     1.8217616098763123E-13
1.0000000000000002E-4    1890                     1.8217623233845887E-13
1.0000000000000002E-4    1900                     1.8217629866813294E-13
1.0000000000000002E-4    1910                     1.8217636056816316E-13
1.0000000000000002E-4    1920                     1.8217641772569306E-13
1.0000000000000002E-4    1930                     1.821764685449462E-13
1.0000000000000002E-4    1940                     1.821765158155601E-13
1.0000000000000002E-4    1950                     1.8217655609905677E-13
1.0000000000000002E-4    1960                     1.821765948659149E-13
1.0000000000000002E-4    1970                     1.8217663043786493E-13
1.0000000000000002E-4    1980                     1.8217666417016977E-13
1.0000000000000002E-4    1990                     1.821766947146349E-13
1.0000000000000002E-4    2000                     1.8217672281194548E-13
1.0000000000000002E-4    2010                     1.82176748359406E-13
1.0000000000000002E-4    2020                     1.8217677067553027E-13
1.0000000000000002E-4    2030                     1.821767922253486E-13
1.0000000000000002E-4    2040                     1.8217681191276325E-13
1.0000000000000002E-4    2050                     1.8217683065796938E-13
1.0000000000000002E-4    2060                     1.8217684724140338E-13
1.0000000000000002E-4    2070                     1.821768626314337E-13
1.0000000000000002E-4    2080                     1.8217687599769612E-13
1.0000000000000002E-4    2090                     1.8217688806885687E-13
1.0000000000000002E-4    2100                     1.8217689956158528E-13
1.0000000000000002E-4    2110                     1.821769101599683E-13
1.0000000000000002E-4    2120                     1.821769202112438E-13
1.0000000000000002E-4    2130                     1.82176929136725E-13
1.0000000000000002E-4    2140                     1.8217693751656672E-13
1.0000000000000002E-4    2150                     1.82176944736413E-13
1.0000000000000002E-4    2160                     1.8217695154857762E-13
1.0000000000000002E-4    2170                     1.8217695794723363E-13
1.0000000000000002E-4    2180                     1.821769639665457E-13
1.0000000000000002E-4    2190                     1.8217696952757063E-13
1.0000000000000002E-4    2200                     1.82176974269968E-13
1.0000000000000002E-4    2210                     1.821769788827319E-13
1.0000000000000002E-4    2220                     1.8217698329252705E-13
1.0000000000000002E-4    2230                     1.821769874920996E-13
1.0000000000000002E-4    2240                     1.8217699141889946E-13
1.0000000000000002E-4    2250                     1.8217699489983635E-13
1.0000000000000002E-4    2260                     1.8217699831461026E-13
1.0000000000000002E-4    2270                     1.8217700159830782E-13
1.0000000000000002E-4    2280                     1.8217700474494043E-13
1.0000000000000002E-4    2290                     1.8217700769836927E-13
1.0000000000000002E-4    2300                     1.8217701043274456E-13
1.0000000000000002E-4    2310                     1.8217701311509676E-13
1.0000000000000002E-4    2320                     1.8217701571924091E-13
1.0000000000000002E-4    2330                     1.8217701823929716E-13
1.0000000000000002E-4    2340                     1.821770205675671E-13
1.0000000000000002E-4    2350                     1.8217702285896765E-13
1.0000000000000002E-4    2360                     1.821770250807068E-13
1.0000000000000002E-4    2370                     1.821770272337442E-13
1.0000000000000002E-4    2380                     1.821770293483261E-13
1.0000000000000002E-4    2390                     1.8217703139082827E-13
1.0000000000000002E-4    2400                     1.8217703336142505E-13
1.0000000000000002E-4    2410                     1.8217703529473022E-13
1.0000000000000002E-4    2420                     1.8217703715127357E-13
1.0000000000000002E-4    2430                     1.821770389366181E-13
1.0000000000000002E-4    2440                     1.8217704068756242E-13
1.0000000000000002E-4    2450                     1.8217704237304162E-13
1.0000000000000002E-4    2460                     1.8217704400520266E-13
1.0000000000000002E-4    2470                     1.8217704561287602E-13
1.0000000000000002E-4    2480                     1.8217704715712534E-13
1.0000000000000002E-4    2490                     1.8217704862266794E-13
1.0000000000000002E-4    2500                     1.8217705007918023E-13
1.0000000000000002E-4    2510                     1.8217705150982951E-13
1.0000000000000002E-4    2520                     1.8217705290238108E-13
1.0000000000000002E-4    2530                     1.821770542513714E-13
1.0000000000000002E-4    2540                     1.8217705552821106E-13
1.0000000000000002E-4    2550                     1.8217705678923695E-13
1.0000000000000002E-4    2560                     1.8217705802189464E-13
1.0000000000000002E-4    2570                     1.82177059229039E-13
1.0000000000000002E-4    2580                     1.8217706036033683E-13
1.0000000000000002E-4    2590                     1.8217706146936497E-13
1.0000000000000002E-4    2600                     1.8217706254865975E-13
1.0000000000000002E-4    2610                     1.8217706360697817E-13
1.0000000000000002E-4    2620                     1.8217706460183464E-13
1.0000000000000002E-4    2630                     1.8217706556432623E-13
1.0000000000000002E-4    2640                     1.821770665035875E-13
1.0000000000000002E-4    2650                     1.8217706740550115E-13
1.0000000000000002E-4    2660                     1.8217706828000363E-13
1.0000000000000002E-4    2670                     1.8217706912961626E-13
1.0000000000000002E-4    2680                     1.8217706993258157E-13
1.0000000000000002E-4    2690                     1.8217707071229946E-13
1.0000000000000002E-4    2700                     1.8217707146539907E-13
1.0000000000000002E-4    2710                     1.8217707214717008E-13
1.0000000000000002E-4    2720                     1.8217707280806727E-13
1.0000000000000002E-4    2730                     1.8217707346314531E-13
1.0000000000000002E-4    2740                     1.821770740948523E-13
1.0000000000000002E-4    2750                     1.8217707470894912E-13
1.0000000000000002E-4    2760                     1.8217707527791246E-13
1.0000000000000002E-4    2770                     1.8217707581304548E-13
1.0000000000000002E-4    2780                     1.8217707634167122E-13
1.0000000000000002E-4    2790                     1.8217707684786614E-13
1.0000000000000002E-4    2800                     1.821770773378753E-13
1.0000000000000002E-4    2810                     1.8217707778889375E-13
1.0000000000000002E-4    2820                     1.8217707822355144E-13
1.0000000000000002E-4    2830                     1.8217707864249244E-13
1.0000000000000002E-4    2840                     1.8217707904956242E-13
1.0000000000000002E-4    2850                     1.821770794248036E-13
1.0000000000000002E-4    2860                     1.821770797748881E-13
1.0000000000000002E-4    2870                     1.8217708011389032E-13
1.0000000000000002E-4    2880                     1.821770804348617E-13
1.0000000000000002E-4    2890                     1.8217708073819832E-13
1.0000000000000002E-4    2900                     1.8217708103128713E-13
1.0000000000000002E-4    2910                     1.821770813019518E-13
1.0000000000000002E-4    2920                     1.8217708155814822E-13
1.0000000000000002E-4    2930                     1.8217708180503276E-13
1.0000000000000002E-4    2940                     1.8217708202096388E-13
1.0000000000000002E-4    2950                     1.821770822229749E-13
1.0000000000000002E-4    2960                     1.8217708242345838E-13
1.0000000000000002E-4    2970                     1.821770826151259E-13
1.0000000000000002E-4    2980                     1.8217708279938423E-13
1.0000000000000002E-4    2990                     1.8217708296764604E-13
1.0000000000000002E-4    3000                     1.821770831184598E-13
1.0000000000000002E-4    3010                     1.8217708326712947E-13
1.0000000000000002E-4    3020                     1.8217708340818747E-13
1.0000000000000002E-4    3030                     1.82177083543346E-13
1.0000000000000002E-4    3040                     1.8217708366578703E-13
1.0000000000000002E-4    3050                     1.821770837803678E-13
1.0000000000000002E-4    3060                     1.8217708389013816E-13
1.0000000000000002E-4    3070                     1.8217708399562681E-13
1.0000000000000002E-4    3080                     1.8217708409262472E-13
1.0000000000000002E-4    3090                     1.8217708417839263E-13
1.0000000000000002E-4    3100                     1.8217708426149175E-13
1.0000000000000002E-4    3110                     1.8217708433881953E-13
1.0000000000000002E-4    3120                     1.8217708441072368E-13
1.0000000000000002E-4    3130                     1.8217708447962373E-13
1.0000000000000002E-4    3140                     1.8217708454201258E-13
1.0000000000000002E-4    3150                     1.8217708459973448E-13
1.0000000000000002E-4    3160                     1.821770846550363E-13
1.0000000000000002E-4    3170                     1.821770847050053E-13
1.0000000000000002E-4    3180                     1.8217708475117353E-13
1.0000000000000002E-4    3190                     1.8217708479535373E-13
1.0000000000000002E-4    3200                     1.8217708483515074E-13
1.0000000000000002E-4    3210                     1.8217708487190492E-13
1.0000000000000002E-4    3220                     1.8217708490704088E-13
1.0000000000000002E-4    3230                     1.8217708493692034E-13
1.0000000000000002E-4    3240                     1.8217708496348874E-13
1.0000000000000002E-4    3250                     1.8217708498989142E-13
1.0000000000000002E-4    3260                     1.8217708501495372E-13
1.0000000000000002E-4    3270                     1.8217708503870333E-13
1.0000000000000002E-4    3280                     1.8217708506009555E-13
1.0000000000000002E-4    3290                     1.8217708507931596E-13
1.0000000000000002E-4    3300                     1.821770850977323E-13
1.0000000000000002E-4    3310                     1.8217708511516852E-13
1.0000000000000002E-4    3320                     1.8217708513124586E-13
1.0000000000000002E-4    3330                     1.8217708514476718E-13
1.0000000000000002E-4    3340                     1.8217708515780437E-13
1.0000000000000002E-4    3350                     1.8217708517001222E-13
1.0000000000000002E-4    3360                     1.8217708518153944E-13
1.0000000000000002E-4    3370                     1.8217708519117465E-13
1.0000000000000002E-4    3380                     1.8217708520030963E-13
1.0000000000000002E-4    3390                     1.82177085208775E-13
1.0000000000000002E-4    3400                     1.8217708521645785E-13
1.0000000000000002E-4    3410                     1.821770852236887E-13
1.0000000000000002E-4    3420                     1.8217708523025929E-13
1.0000000000000002E-4    3430                     1.8217708523608517E-13
1.0000000000000002E-4    3440                     1.8217708524158081E-13
1.0000000000000002E-4    3450                     1.8217708524647988E-13
1.0000000000000002E-4    3460                     1.8217708525039707E-13
1.0000000000000002E-4    3470                     1.821770852542075E-13
1.0000000000000002E-4    3480                     1.8217708525791852E-13
1.0000000000000002E-4    3490                     1.821770852613436E-13
1.0000000000000002E-4    3500                     1.8217708526454944E-13
1.0000000000000002E-4    3510                     1.8217708526717618E-13
1.0000000000000002E-4    3520                     1.8217708526960194E-13
1.0000000000000002E-4    3530                     1.8217708527194689E-13
1.0000000000000002E-4    3540                     1.821770852740969E-13
1.0000000000000002E-4    3550                     1.8217708527610066E-13
1.0000000000000002E-4    3560                     1.8217708527778322E-13
1.0000000000000002E-4    3570                     1.8217708527938997E-13
1.0000000000000002E-4    3580                     1.8217708528087916E-13
1.0000000000000002E-4    3590                     1.8217708528228475E-13
1.0000000000000002E-4    3600                     1.8217708528344237E-13
1.5000000000000001E-4    0                        4.9609281991939674E-15
1.5000000000000001E-4    10                       1.4989997010107248E-13
1.5000000000000001E-4    20                       1.6596753973642182E-13
1.5000000000000001E-4    30                       1.6766976525845642E-13
1.5000000000000001E-4    40                       1.6607126075914715E-13
1.5000000000000001E-4    50                       1.6379082829016417E-13
1.5000000000000001E-4    60                       1.6150686017487423E-13
1.5000000000000001E-4    70                       1.59464114300847E-13
1.5000000000000001E-4    80                       1.5775238798818744E-13
1.5000000000000001E-4    90                       1.5639306746104372E-13
1.5000000000000001E-4    100                      1.5538969248256877E-13
1.5000000000000001E-4    110                      1.547723509074569E-13
1.5000000000000001E-4    120                      1.546085880651865E-13
1.5000000000000001E-4    130                      1.54940963683222E-13
1.5000000000000001E-4    140                      1.5575386977720217E-13
1.5000000000000001E-4    150                      1.5697816490341296E-13
1.5000000000000001E-4    160                      1.5850608523494796E-13
1.5000000000000001E-4    170                      1.6023166905971055E-13
1.5000000000000001E-4    180                      1.6209110472151997E-13
1.5000000000000001E-4    190                      1.6406881588740306E-13
1.5000000000000001E-4    200                      1.6616882823261594E-13
1.5000000000000001E-4    210                      1.6837954271253724E-13
1.5000000000000001E-4    220                      1.7066133682569487E-13
1.5000000000000001E-4    230                      1.7296317688209105E-13
1.5000000000000001E-4    240                      1.752495048585012E-13
1.5000000000000001E-4    250                      1.7751301086427517E-13
1.5000000000000001E-4    260                      1.7976436967904213E-13
1.5000000000000001E-4    270                      1.8201057895567082E-13
1.5000000000000001E-4    280                      1.8424132170704206E-13
1.5000000000000001E-4    290                      1.8643323049156703E-13
1.5000000000000001E-4    300                      1.8856559722050382E-13
1.5000000000000001E-4    310                      1.9063515538912603E-13
1.5000000000000001E-4    320                      1.9265582421381567E-13
1.5000000000000001E-4    330                      1.9462075509206512E-13
1.5000000000000001E-4    340                      1.96538832773578E-13
1.5000000000000001E-4    350                      1.9843769733260624E-13
1.5000000000000001E-4    360                      2.002765588781163E-13
1.5000000000000001E-4    370                      2.0201573239083834E-13
1.5000000000000001E-4    380                      2.0365830827517467E-13
1.5000000000000001E-4    390                      2.05279630254686E-13
1.5000000000000001E-4    400                      2.068685001868037E-13
1.5000000000000001E-4    410                      2.083418428910225E-13
1.5000000000000001E-4    420                      2.0977549096454877E-13
1.5000000000000001E-4    430                      2.1117923382925598E-13
1.5000000000000001E-4    440                      2.1249487455640786E-13
1.5000000000000001E-4    450                      2.13776102433885E-13
1.5000000000000001E-4    460                      2.150054374178553E-13
1.5000000000000001E-4    470                      2.1613992486649528E-13
1.5000000000000001E-4    480                      2.172528654537049E-13
1.5000000000000001E-4    490                      2.1829585088039464E-13
1.5000000000000001E-4    500                      2.1925720427412322E-13
